symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
AVO,"Mission Produce, Inc. Common Stock",1453,2020-10-02,2026-07-17,35.89438693457305,7217069.200992584,1200266177.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
BANX,ArrowMark Financial Corp. Common Stock,2514,2016-07-18,2026-07-17,15.74771804918828,528016.5072441101,142691756.0,低波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－低波动
BATRA,"Atlanta Braves Holdings, Inc. Series A Common Stock",2514,2016-07-18,2026-07-17,18.14427711791326,2304633.9317321777,3634388898.0,低波动,中流动性,中盘（2B–10B）,历史≥1年,中流动性－低波动
BBCP,"Concrete Pumping Holdings, Inc. Common Stock",2238,2017-08-21,2026-07-17,50.0091248024988,673362.0151519775,530642713.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
BBSI,"Barrett Business Services, Inc. Common Stock",2514,2016-07-18,2026-07-17,36.129660215785094,7098371.84343338,984350732.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
BCAL,California BanCorp Common Stock,2514,2016-07-18,2026-07-17,22.142985903730523,2775759.527683258,682859214.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
BCBP,"BCB Bancorp, Inc. (NJ) Common Stock",2514,2016-07-18,2026-07-17,30.85489971946405,696261.9978904724,178666886.0,低波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－低波动
BCIC,BCP Investment Corporation Common Stock,2514,2016-07-18,2026-07-17,29.51003665216791,661785.996723175,90479386.0,低波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－低波动
BCML,BayCom Corp Common Stock,2514,2016-07-18,2026-07-17,28.016225248727988,651628.9888381958,370589498.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
BFST,"Business First Bancshares, Inc. Common Stock",2070,2018-04-23,2026-07-17,25.283317604119937,3558868.5589790344,1009422432.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
