symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
VIVS,data/nasdaq_10y/VIVS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,29,10000,11093.37,1093.37,24.14,0.377,7.441,-1.871,3.978,1.266,-14.57,2.17,37.209,-4.918,5208.7,4115.33
VKTX,data/nasdaq_10y/VKTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,11723.73,1723.73,26.67,0.504,7.987,-2.217,3.603,1.23,-23.74,2.53,23.404,-4.654,9222.23,7498.54
VKTX,data/nasdaq_10y/VKTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,45,10000,12270.07,2270.07,26.67,0.504,7.987,-2.217,3.603,1.31,-22.71,2.53,23.404,-4.654,9584.7,7314.63
VLGEA,data/nasdaq_10y/VLGEA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,8162.12,-1837.88,28.12,-0.61,2.219,-1.716,1.293,0.491,-24.83,3.56,6.162,-2.789,1776.41,3614.3
VLGEA,data/nasdaq_10y/VLGEA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,8049.47,-1950.53,28.12,-0.61,2.219,-1.716,1.293,0.506,-26.34,3.56,6.162,-2.789,1997.0,3947.53
VLY,data/nasdaq_10y/VLY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,6585.72,-3414.28,22.92,-0.851,1.723,-1.616,1.066,0.331,-34.06,3.12,5.235,-3.849,1685.93,5100.22
VLY,data/nasdaq_10y/VLY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,48,10000,5917.35,-4082.65,22.92,-0.851,1.723,-1.616,1.066,0.317,-40.75,3.12,5.235,-3.849,1894.74,5977.39
VMET,data/nasdaq_10y/VMET.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,1,10000,11770.6,1770.6,100.0,17.706,17.706,,,,0.0,6.0,17.706,17.706,1770.62,-0.0
VMET,data/nasdaq_10y/VMET.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,11770.62,1770.62,100.0,17.706,17.706,,,,0.0,6.0,17.706,17.706,1770.62,-0.0
VNCE,data/nasdaq_10y/VNCE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,14525.15,4525.15,23.81,1.142,11.871,-2.211,5.368,1.444,-38.95,3.21,34.231,-5.506,14726.8,10202.01
VNCE,data/nasdaq_10y/VNCE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,42,10000,14794.35,4794.35,23.81,1.142,11.871,-2.211,5.368,1.678,-29.54,3.21,34.231,-5.506,11870.55,7076.2
VNDA,data/nasdaq_10y/VNDA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,55,10000,7060.74,-2939.26,18.18,-0.566,5.53,-1.921,2.879,0.647,-42.56,2.82,17.981,-4.225,5389.99,8329.18
VNDA,data/nasdaq_10y/VNDA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,55,10000,6886.41,-3113.59,18.18,-0.566,5.53,-1.921,2.879,0.64,-43.89,2.82,17.981,-4.225,5530.41,8644.0
VNME,data/nasdaq_10y/VNME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
VNME,data/nasdaq_10y/VNME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
VNOM,data/nasdaq_10y/VNOM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,8465.72,-1534.28,28.85,-0.249,4.509,-2.178,2.07,0.813,-27.24,3.44,14.706,-7.074,6652.1,8186.29
VNOM,data/nasdaq_10y/VNOM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,52,10000,8705.49,-1294.51,28.85,-0.249,4.509,-2.178,2.07,0.839,-26.19,3.44,14.706,-7.074,6763.2,8057.71
VOR,data/nasdaq_10y/VOR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,8478.52,-1521.48,10.0,-0.737,11.982,-2.15,5.573,0.533,-29.6,1.5,12.0,-3.699,1733.91,3255.44
VOR,data/nasdaq_10y/VOR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,20,10000,8526.52,-1473.48,10.0,-0.737,11.982,-2.15,5.573,0.619,-35.41,1.5,12.0,-3.699,2396.46,3869.94
VOXR,data/nasdaq_10y/VOXR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,6913.22,-3086.78,16.13,-1.155,3.425,-2.035,1.683,0.322,-31.41,2.32,9.009,-4.534,1464.98,4551.8
VOXR,data/nasdaq_10y/VOXR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,31,10000,6420.41,-3579.59,16.13,-1.155,3.425,-2.035,1.683,0.324,-36.63,2.32,9.009,-4.534,1712.57,5292.16
VRA,data/nasdaq_10y/VRA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,53,10000,7507.34,-2492.66,28.3,-0.476,4.025,-2.253,1.786,0.679,-34.51,2.64,10.232,-10.238,5282.21,7775.03
VRA,data/nasdaq_10y/VRA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,53,10000,7475.17,-2524.83,28.3,-0.476,4.025,-2.253,1.786,0.705,-36.15,2.64,10.232,-10.238,6036.78,8561.61
VRAX,data/nasdaq_10y/VRAX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,14,10000,7390.5,-2609.5,14.29,-2.116,1.355,-2.695,0.503,0.075,-24.59,1.79,1.546,-7.094,210.88,2820.39
VRAX,data/nasdaq_10y/VRAX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,14,10000,7037.31,-2962.69,14.29,-2.116,1.355,-2.695,0.503,0.084,-28.19,1.79,1.546,-7.094,270.92,3233.61
VRCA,data/nasdaq_10y/VRCA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,12582.42,2582.42,18.18,1.342,18.87,-2.553,7.392,1.281,-26.63,2.55,59.028,-15.552,11770.6,9188.32
VRCA,data/nasdaq_10y/VRCA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,33,10000,14429.19,4429.19,18.18,1.342,18.87,-2.553,7.392,1.643,-16.93,2.55,59.028,-15.552,11321.64,6892.45
VRDN,data/nasdaq_10y/VRDN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,4439.15,-5560.85,7.32,-1.936,2.846,-2.314,1.23,0.101,-54.7,1.71,5.575,-11.073,623.21,6184.02
VRDN,data/nasdaq_10y/VRDN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,41,10000,2062.23,-7937.77,7.32,-1.936,2.846,-2.314,1.23,0.097,-78.96,1.71,5.575,-11.073,853.91,8791.68
VREX,data/nasdaq_10y/VREX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,7838.8,-2161.2,24.44,-0.501,3.623,-1.836,1.974,0.619,-21.06,3.09,12.418,-2.853,3506.26,5667.45
VREX,data/nasdaq_10y/VREX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,45,10000,7744.02,-2255.98,24.44,-0.501,3.623,-1.836,1.974,0.639,-22.67,3.09,12.418,-2.853,3985.06,6241.04
VRM,data/nasdaq_10y/VRM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,3,10000,9455.35,-544.65,33.33,-1.777,2.967,-4.149,0.715,0.338,-2.0,2.67,2.967,-6.297,278.01,822.72
VRM,data/nasdaq_10y/VRM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,3,10000,9466.94,-533.06,33.33,-1.777,2.967,-4.149,0.715,0.358,-2.07,2.67,2.967,-6.297,296.69,829.75
VRME,data/nasdaq_10y/VRME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,6310.65,-3689.35,12.5,-1.401,4.186,-2.199,1.903,0.289,-35.95,2.06,7.12,-4.848,1501.7,5191.17
VRME,data/nasdaq_10y/VRME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,5516.91,-4483.09,12.5,-1.401,4.186,-2.199,1.903,0.272,-44.37,2.06,7.12,-4.848,1674.13,6157.22
VRNS,data/nasdaq_10y/VRNS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,57,10000,14528.08,4528.08,28.07,0.792,7.48,-1.818,4.115,1.444,-20.12,3.95,20.6,-3.136,14736.84,10208.88
VRNS,data/nasdaq_10y/VRNS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,14515.74,4515.74,28.07,0.792,7.48,-1.818,4.115,1.606,-14.12,3.95,20.6,-3.136,11968.12,7452.38
VRRM,data/nasdaq_10y/VRRM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,34,10000,11761.13,1761.13,38.24,0.533,3.961,-1.589,2.493,1.491,-12.29,4.24,9.537,-2.706,5349.84,3588.75
VRRM,data/nasdaq_10y/VRRM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,11812.98,1812.98,38.24,0.533,3.961,-1.589,2.493,1.543,-12.48,4.24,9.537,-2.706,5148.93,3335.95
VRSK,data/nasdaq_10y/VRSK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,10132.67,132.67,42.86,0.079,2.266,-1.56,1.452,1.055,-14.7,4.11,7.888,-3.626,2544.66,2411.92
VRSK,data/nasdaq_10y/VRSK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,28,10000,10222.35,222.35,42.86,0.079,2.266,-1.56,1.452,1.089,-15.71,4.11,7.888,-3.626,2718.77,2496.42
VRSN,data/nasdaq_10y/VRSN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,10544.67,544.67,33.33,0.19,3.034,-1.233,2.462,1.167,-11.81,4.33,13.729,-3.364,3798.3,3253.55
VRSN,data/nasdaq_10y/VRSN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,36,10000,10683.14,683.14,33.33,0.19,3.034,-1.233,2.462,1.231,-10.55,4.33,13.729,-3.364,3641.35,2958.21
VRTX,data/nasdaq_10y/VRTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,50,10000,11794.01,1794.01,42.0,0.397,3.159,-1.604,1.97,1.314,-13.57,4.06,19.492,-5.194,7516.49,5722.48
VRTX,data/nasdaq_10y/VRTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,50,10000,11983.05,1983.05,42.0,0.397,3.159,-1.604,1.97,1.426,-11.05,4.06,19.492,-5.194,6634.62,4651.57
VRXA,data/nasdaq_10y/VRXA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,3,10000,8755.77,-1244.23,0.0,-4.277,,-4.277,,0.0,-10.66,2.0,-2.0,-8.832,0.0,1244.22
VRXA,data/nasdaq_10y/VRXA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,3,10000,8716.81,-1283.19,0.0,-4.277,,-4.277,,0.0,-11.05,2.0,-2.0,-8.832,0.0,1283.19
VS,data/nasdaq_10y/VS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,18104.31,8104.31,21.43,3.34,27.994,-3.384,8.273,1.676,-19.55,2.75,85.705,-12.29,20084.2,11979.99
VS,data/nasdaq_10y/VS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,28,10000,19352.15,9352.15,21.43,3.34,27.994,-3.384,8.273,2.256,-12.86,2.75,85.705,-12.29,16796.58,7444.43
VSAT,data/nasdaq_10y/VSAT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,9391.17,-608.83,26.32,-0.053,5.758,-2.129,2.705,0.904,-21.59,3.47,20.857,-6.495,5759.47,6368.45
VSAT,data/nasdaq_10y/VSAT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,9798.21,-201.79,26.32,-0.053,5.758,-2.129,2.705,0.966,-18.33,3.47,20.857,-6.495,5758.16,5959.95
VSEC,data/nasdaq_10y/VSEC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,51,10000,5475.77,-4524.23,13.73,-1.132,4.92,-2.094,2.349,0.373,-44.12,2.14,12.81,-3.696,2693.77,7218.09
VSEC,data/nasdaq_10y/VSEC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,51,10000,4228.52,-5771.48,13.73,-1.132,4.92,-2.094,2.349,0.374,-56.85,2.14,12.81,-3.696,3443.71,9215.19
VSEE,data/nasdaq_10y/VSEE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,12,10000,7701.96,-2298.04,8.33,-2.144,1.092,-2.439,0.448,0.044,-21.8,1.92,1.092,-4.911,106.39,2404.38
VSEE,data/nasdaq_10y/VSEE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,12,10000,7426.88,-2573.12,8.33,-2.144,1.092,-2.439,0.448,0.041,-24.62,1.92,1.092,-4.911,109.19,2682.31
VSME,data/nasdaq_10y/VSME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,4,10000,9167.9,-832.1,0.0,-2.147,,-2.147,,0.0,-6.14,1.75,-1.316,-2.945,0.0,832.0
VSME,data/nasdaq_10y/VSME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,4,10000,9141.41,-858.59,0.0,-2.147,,-2.147,,0.0,-6.41,1.75,-1.316,-2.945,0.0,858.59
VSNT,data/nasdaq_10y/VSNT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,1,10000,9929.5,-70.5,0.0,-0.705,,-0.705,,0.0,0.0,3.0,-0.705,-0.705,0.0,70.47
VSNT,data/nasdaq_10y/VSNT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,9929.53,-70.47,0.0,-0.705,,-0.705,,0.0,0.0,3.0,-0.705,-0.705,0.0,70.47
VSTD,data/nasdaq_10y/VSTD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,14,10000,29529.31,19529.31,14.29,15.493,124.897,-2.741,45.565,3.533,-16.81,2.71,221.332,-6.21,27238.43,7709.21
VSTD,data/nasdaq_10y/VSTD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,14,10000,31690.02,21690.02,14.29,15.493,124.897,-2.741,45.565,7.594,-10.2,2.71,221.332,-6.21,24979.3,3289.28
VSTM,data/nasdaq_10y/VSTM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,4751.52,-5248.48,9.52,-1.681,7.554,-2.653,2.848,0.333,-56.35,1.62,17.305,-10.738,2624.18,7872.66
VSTM,data/nasdaq_10y/VSTM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,42,10000,2940.7,-7059.3,9.52,-1.681,7.554,-2.653,2.848,0.3,-73.27,1.62,17.305,-10.738,3021.84,10081.14
VTGN,data/nasdaq_10y/VTGN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,5662.47,-4337.53,6.67,-1.872,2.039,-2.151,0.948,0.076,-42.63,1.4,2.89,-3.311,355.62,4693.19
VTGN,data/nasdaq_10y/VTGN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,30,10000,4384.85,-5615.15,6.67,-1.872,2.039,-2.151,0.948,0.068,-55.61,1.4,2.89,-3.311,407.83,6022.98
VTIX,data/nasdaq_10y/VTIX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,1,10000,9800.0,-200.0,0.0,-2.0,,-2.0,,0.0,0.0,1.0,-2.0,-2.0,0.0,200.0
VTIX,data/nasdaq_10y/VTIX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,9800.0,-200.0,0.0,-2.0,,-2.0,,0.0,0.0,1.0,-2.0,-2.0,0.0,200.0
VTRS,data/nasdaq_10y/VTRS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,53,10000,10312.22,312.22,35.85,0.107,3.481,-1.778,1.957,1.057,-19.15,3.38,10.273,-5.52,5825.3,5513.38
VTRS,data/nasdaq_10y/VTRS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,53,10000,10566.9,566.9,35.85,0.107,3.481,-1.778,1.957,1.094,-20.46,3.38,10.273,-5.52,6613.7,6046.8
VTSI,data/nasdaq_10y/VTSI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,15299.14,5299.14,16.22,1.619,20.648,-2.064,10.006,1.709,-14.39,2.89,49.737,-3.595,12774.05,7474.86
VTSI,data/nasdaq_10y/VTSI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,37,10000,15991.7,5991.7,16.22,1.619,20.648,-2.064,10.006,1.937,-12.4,2.89,49.737,-3.595,12389.04,6397.34
VTVT,data/nasdaq_10y/VTVT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,8468.26,-1531.74,18.18,-0.268,11.94,-2.98,4.006,0.783,-50.31,2.88,23.437,-10.0,5514.53,7046.1
VTVT,data/nasdaq_10y/VTVT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,33,10000,9116.77,-883.23,18.18,-0.268,11.94,-2.98,4.006,0.89,-57.85,2.88,23.437,-10.0,7163.81,8047.04
VUZI,data/nasdaq_10y/VUZI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,5510.77,-4489.23,14.63,-1.407,3.2,-2.196,1.457,0.215,-51.27,1.76,12.016,-8.937,1231.55,5720.81
VUZI,data/nasdaq_10y/VUZI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,41,10000,4233.28,-5766.72,14.63,-1.407,3.2,-2.196,1.457,0.25,-70.01,1.76,12.016,-8.937,1920.32,7687.04
VVOS,data/nasdaq_10y/VVOS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,18,10000,7173.92,-2826.08,5.56,-1.824,1.809,-2.038,0.888,0.059,-28.1,1.28,1.809,-2.481,177.26,3003.38
VVOS,data/nasdaq_10y/VVOS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,18,10000,6716.15,-3283.85,5.56,-1.824,1.809,-2.038,0.888,0.052,-32.71,1.28,1.809,-2.481,180.88,3464.73
VWAV,data/nasdaq_10y/VWAV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,4,10000,12020.99,2020.99,50.0,5.488,17.539,-6.562,2.673,2.537,-2.0,3.0,21.234,-11.125,3335.85,1314.91
VWAV,data/nasdaq_10y/VWAV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,4,10000,12195.27,2195.27,50.0,5.488,17.539,-6.562,2.673,2.673,-1.95,3.0,21.234,-11.125,3507.82,1312.55
VYGR,data/nasdaq_10y/VYGR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,13391.08,3391.08,17.78,0.985,15.194,-2.087,7.281,1.28,-40.6,2.49,51.695,-3.519,15519.01,12128.01
VYGR,data/nasdaq_10y/VYGR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,45,10000,14433.65,4433.65,17.78,0.985,15.194,-2.087,7.281,1.574,-27.49,2.49,51.695,-3.519,12155.22,7721.57
VYNE,data/nasdaq_10y/VYNE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,14776.59,4776.59,17.86,2.861,30.928,-3.24,9.546,1.349,-43.77,2.54,104.096,-23.118,18463.81,13687.56
VYNE,data/nasdaq_10y/VYNE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,28,10000,18011.86,8011.86,17.86,2.861,30.928,-3.24,9.546,2.075,-23.05,2.54,104.096,-23.118,15464.16,7452.3
WABC,data/nasdaq_10y/WABC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,11950.75,1950.75,37.04,0.766,4.864,-1.644,2.958,1.648,-7.8,4.56,20.088,-2.04,4959.86,3009.28
WABC,data/nasdaq_10y/WABC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,27,10000,12068.88,2068.88,37.04,0.766,4.864,-1.644,2.958,1.74,-7.9,4.56,20.088,-2.04,4863.84,2794.96
WAFD,data/nasdaq_10y/WAFD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,11550.93,1550.93,42.86,0.483,3.783,-1.992,1.9,1.368,-13.03,4.23,13.693,-3.714,5771.56,4220.51
WAFD,data/nasdaq_10y/WAFD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,35,10000,11692.2,1692.2,42.86,0.483,3.783,-1.992,1.9,1.425,-12.45,4.23,13.693,-3.714,5675.19,3982.99
WAFU,data/nasdaq_10y/WAFU.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,6869.43,-3130.57,8.33,-1.511,5.518,-2.15,2.566,0.217,-29.9,1.96,10.952,-6.114,866.66,3997.14
WAFU,data/nasdaq_10y/WAFU.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,24,10000,6373.95,-3626.05,8.33,-1.511,5.518,-2.15,2.566,0.233,-34.96,1.96,10.952,-6.114,1103.57,4729.62
WATT,data/nasdaq_10y/WATT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,8533.16,-1466.84,16.22,-0.312,9.195,-2.152,4.273,0.784,-25.14,2.08,20.949,-3.941,5335.34,6802.17
WATT,data/nasdaq_10y/WATT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,37,10000,8845.5,-1154.5,16.22,-0.312,9.195,-2.152,4.273,0.827,-24.44,2.08,20.949,-3.941,5516.98,6671.48
WAY,data/nasdaq_10y/WAY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,10,10000,9063.87,-936.13,20.0,-0.95,3.097,-1.961,1.579,0.397,-14.08,2.6,5.841,-2.744,617.14,1553.32
WAY,data/nasdaq_10y/WAY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,10,10000,9050.34,-949.66,20.0,-0.95,3.097,-1.961,1.579,0.395,-14.23,2.6,5.841,-2.744,619.31,1568.97
WBD,data/nasdaq_10y/WBD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,6182.79,-3817.21,18.6,-1.075,3.248,-2.063,1.575,0.326,-42.17,2.74,12.831,-6.55,1850.51,5667.79
WBD,data/nasdaq_10y/WBD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,43,10000,5379.25,-4620.75,18.6,-1.075,3.248,-2.063,1.575,0.36,-52.56,2.74,12.831,-6.55,2598.1,7218.85
WBTN,data/nasdaq_10y/WBTN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,10,10000,6510.69,-3489.31,10.0,-3.913,1.681,-4.534,0.371,0.046,-35.97,1.5,1.681,-24.495,168.13,3657.4
WBTN,data/nasdaq_10y/WBTN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,10,10000,6087.15,-3912.85,10.0,-3.913,1.681,-4.534,0.371,0.041,-40.14,1.5,1.681,-24.495,168.13,4080.98
WBUY,data/nasdaq_10y/WBUY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,9,10000,8917.72,-1082.28,22.22,-1.18,5.525,-3.096,1.785,0.503,-18.25,1.56,9.08,-6.0,1096.02,2178.34
WBUY,data/nasdaq_10y/WBUY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,9,10000,8937.95,-1062.05,22.22,-1.18,5.525,-3.096,1.785,0.51,-18.06,1.56,9.08,-6.0,1104.9,2166.95
WCT,data/nasdaq_10y/WCT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,5,10000,9458.65,-541.35,20.0,-1.076,3.865,-2.312,1.672,0.399,-5.18,2.2,3.865,-2.747,359.13,900.53
WCT,data/nasdaq_10y/WCT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,5,10000,9461.74,-538.26,20.0,-1.076,3.865,-2.312,1.672,0.418,-5.35,2.2,3.865,-2.747,386.47,924.73
WDAY,data/nasdaq_10y/WDAY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,58,10000,11723.94,1723.94,44.83,0.402,4.131,-2.628,1.572,1.179,-28.95,4.0,18.609,-14.871,11379.73,9655.86
WDAY,data/nasdaq_10y/WDAY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,58,10000,12332.26,2332.26,44.83,0.402,4.131,-2.628,1.572,1.277,-25.57,4.0,18.609,-14.871,10740.3,8408.04
WDC,data/nasdaq_10y/WDC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,20108.76,10108.76,50.0,2.046,6.375,-2.283,2.792,2.516,-8.5,4.82,25.494,-3.787,16774.28,6665.77
WDC,data/nasdaq_10y/WDC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,17773.05,7773.05,50.0,2.046,6.375,-2.283,2.792,2.792,-7.69,4.82,25.494,-3.787,12111.61,4338.56
WDFC,data/nasdaq_10y/WDFC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,7778.52,-2221.48,21.43,-0.566,2.921,-1.517,1.925,0.473,-31.89,3.21,9.851,-2.082,1992.86,4214.5
WDFC,data/nasdaq_10y/WDFC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,42,10000,7621.08,-2378.92,21.43,-0.566,2.921,-1.517,1.925,0.525,-37.32,3.21,9.851,-2.082,2628.44,5007.36
WEN,data/nasdaq_10y/WEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,10808.39,808.39,40.0,0.269,3.073,-1.601,1.919,1.215,-8.78,4.37,10.944,-3.06,4559.92,3751.52
WEN,data/nasdaq_10y/WEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,35,10000,10940.14,940.14,40.0,0.269,3.073,-1.601,1.919,1.28,-7.69,4.37,10.944,-3.06,4302.42,3362.28
WENN,data/nasdaq_10y/WENN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
WENN,data/nasdaq_10y/WENN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
WERN,data/nasdaq_10y/WERN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,10189.32,189.32,48.89,0.085,2.35,-2.082,1.128,1.035,-23.13,3.8,6.319,-9.163,5567.72,5378.56
WERN,data/nasdaq_10y/WERN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,45,10000,10380.26,380.26,48.89,0.085,2.35,-2.082,1.128,1.079,-20.76,3.8,6.319,-9.163,5169.34,4789.08
