symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
PHUN,data/nasdaq_10y/PHUN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,48,10000,33831.27,23831.27,10.42,14.129,159.946,-2.827,56.582,1.352,-64.38,1.79,767.238,-13.812,91588.0,67756.14
PHUN,data/nasdaq_10y/PHUN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,48,10000,77818.01,67818.01,10.42,14.129,159.946,-2.827,56.582,6.579,-11.37,1.79,767.238,-13.812,79973.14,12155.13
PHVS,data/nasdaq_10y/PHVS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,35,10000,15319.0,5319.0,8.57,3.879,69.698,-2.291,30.417,1.437,-37.46,1.57,202.789,-5.451,17500.56,12181.77
PHVS,data/nasdaq_10y/PHVS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,35,10000,23576.74,13576.74,8.57,3.879,69.698,-2.291,30.417,2.852,-19.13,1.57,202.789,-5.451,20909.47,7332.73
PI,data/nasdaq_10y/PI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,91,10000,6581.5,-3418.5,23.08,-0.353,6.661,-2.457,2.711,0.77,-44.08,2.76,18.377,-14.329,11412.8,14831.18
PI,data/nasdaq_10y/PI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,91,10000,6787.83,-3212.17,23.08,-0.353,6.661,-2.457,2.711,0.813,-48.22,2.76,18.377,-14.329,13987.51,17199.68
PIII,data/nasdaq_10y/PIII.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,24,10000,8082.74,-1917.26,8.33,-0.796,12.28,-1.985,6.187,0.481,-30.1,2.04,18.66,-3.209,1775.63,3692.83
PIII,data/nasdaq_10y/PIII.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,24,10000,8089.44,-1910.56,8.33,-0.796,12.28,-1.985,6.187,0.562,-35.81,2.04,18.66,-3.209,2456.04,4366.6
PKBK,data/nasdaq_10y/PKBK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,60,10000,7782.01,-2217.99,28.33,-0.388,2.709,-1.612,1.68,0.642,-29.44,3.48,9.567,-3.292,3970.92,6188.69
PKBK,data/nasdaq_10y/PKBK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,60,10000,7672.55,-2327.45,28.33,-0.388,2.709,-1.612,1.68,0.664,-33.3,3.48,9.567,-3.292,4605.47,6932.92
PKOH,data/nasdaq_10y/PKOH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,76,10000,8848.74,-1151.26,26.32,-0.052,5.726,-2.115,2.707,0.888,-48.82,3.24,22.231,-5.511,9171.35,10322.78
PKOH,data/nasdaq_10y/PKOH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,76,10000,9607.32,-392.68,26.32,-0.052,5.726,-2.115,2.707,0.967,-55.36,3.24,22.231,-5.511,11451.4,11844.08
PLAB,data/nasdaq_10y/PLAB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,83,10000,6583.63,-3416.37,30.12,-0.386,4.666,-2.563,1.821,0.745,-44.04,3.24,27.987,-10.87,10003.58,13419.76
PLAB,data/nasdaq_10y/PLAB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,83,10000,6799.95,-3200.05,30.12,-0.386,4.666,-2.563,1.821,0.785,-45.59,3.24,27.987,-10.87,11665.12,14865.17
PLAY,data/nasdaq_10y/PLAY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,59,10000,10288.78,288.78,25.42,0.225,7.575,-2.281,3.321,1.026,-28.15,3.29,32.115,-13.199,11483.74,11194.82
PLAY,data/nasdaq_10y/PLAY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,59,10000,11325.0,1325.0,25.42,0.225,7.575,-2.281,3.321,1.132,-22.3,3.29,32.115,-13.199,11362.44,10037.44
PLBL,data/nasdaq_10y/PLBL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,8086.92,-1913.08,14.29,-2.864,2.58,-3.771,0.684,0.113,-17.48,2.57,2.58,-13.94,242.81,2155.91
PLBL,data/nasdaq_10y/PLBL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,7995.49,-2004.51,14.29,-2.864,2.58,-3.771,0.684,0.114,-18.41,2.57,2.58,-13.94,257.99,2262.5
PLBY,data/nasdaq_10y/PLBY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,33,10000,6750.72,-3249.28,6.06,-1.056,15.367,-2.115,7.265,0.479,-46.87,1.67,29.66,-4.034,2986.17,6235.46
PLBY,data/nasdaq_10y/PLBY.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,33,10000,6515.73,-3484.27,6.06,-1.056,15.367,-2.115,7.265,0.469,-48.96,1.67,29.66,-4.034,3073.57,6557.84
PLCE,data/nasdaq_10y/PLCE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,58,10000,6423.86,-3576.14,24.14,-0.612,5.096,-2.428,2.099,0.677,-53.8,2.72,25.605,-24.433,7491.03,11067.17
PLCE,data/nasdaq_10y/PLCE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,58,10000,6450.1,-3549.9,24.14,-0.612,5.096,-2.428,2.099,0.668,-52.73,2.72,25.605,-24.433,7133.74,10683.64
PLMK,data/nasdaq_10y/PLMK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
PLMK,data/nasdaq_10y/PLMK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
PLMR,data/nasdaq_10y/PLMR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,66,10000,16732.08,6732.08,34.85,0.913,6.293,-1.965,3.202,1.622,-11.62,3.64,21.305,-4.673,17554.74,10823.04
PLMR,data/nasdaq_10y/PLMR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,16023.54,6023.54,34.85,0.913,6.293,-1.965,3.202,1.713,-10.56,3.64,21.305,-4.673,14473.49,8449.95
PLPC,data/nasdaq_10y/PLPC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,84,10000,11681.56,1681.56,38.1,0.273,4.0,-2.02,1.98,1.142,-30.69,3.32,22.693,-4.145,13510.9,11829.14
PLPC,data/nasdaq_10y/PLPC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,84,10000,12295.54,2295.54,38.1,0.273,4.0,-2.02,1.98,1.218,-27.5,3.32,22.693,-4.145,12801.56,10506.02
PLRX,data/nasdaq_10y/PLRX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,46,10000,6145.59,-3854.41,17.39,-0.997,4.641,-2.184,2.125,0.425,-42.42,2.07,15.297,-8.886,2850.46,6704.78
PLRX,data/nasdaq_10y/PLRX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,46,10000,5415.28,-4584.72,17.39,-0.997,4.641,-2.184,2.125,0.447,-49.58,2.07,15.297,-8.886,3713.14,8297.86
PLRZ,data/nasdaq_10y/PLRZ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,7668.92,-2331.08,0.0,-3.655,,-3.655,,0.0,-21.56,1.14,-2.0,-12.142,0.0,2331.06
PLRZ,data/nasdaq_10y/PLRZ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,7441.72,-2558.28,0.0,-3.655,,-3.655,,0.0,-23.88,1.14,-2.0,-12.142,0.0,2558.28
PLSE,data/nasdaq_10y/PLSE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,56,10000,10470.69,470.69,16.07,0.313,12.253,-1.973,6.21,1.06,-45.92,2.46,40.508,-4.997,8309.69,7839.04
PLSE,data/nasdaq_10y/PLSE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,56,10000,11754.46,1754.46,16.07,0.313,12.253,-1.973,6.21,1.189,-58.47,2.46,40.508,-4.997,11027.33,9272.87
PLSM,data/nasdaq_10y/PLSM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
PLSM,data/nasdaq_10y/PLSM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
PLTK,data/nasdaq_10y/PLTK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,39,10000,5608.16,-4391.84,20.51,-1.365,3.995,-2.748,1.454,0.295,-52.9,2.77,14.603,-20.532,1834.96,6226.69
PLTK,data/nasdaq_10y/PLTK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,39,10000,4677.41,-5322.59,20.51,-1.365,3.995,-2.748,1.454,0.375,-70.58,2.77,14.603,-20.532,3196.25,8518.84
PLTR,data/nasdaq_10y/PLTR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,48,10000,5379.73,-4620.27,18.75,-1.253,2.809,-2.191,1.282,0.261,-45.42,2.46,5.363,-10.073,1635.07,6255.34
PLTR,data/nasdaq_10y/PLTR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,48,10000,3984.82,-6015.18,18.75,-1.253,2.809,-2.191,1.282,0.296,-59.98,2.46,5.363,-10.073,2528.47,8543.65
PLUG,data/nasdaq_10y/PLUG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,66,10000,23398.63,13398.63,24.24,1.736,14.328,-2.294,6.247,1.881,-51.35,2.65,55.263,-5.762,28612.43,15213.96
PLUG,data/nasdaq_10y/PLUG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,21457.76,11457.76,24.24,1.736,14.328,-2.294,6.247,1.999,-41.79,2.65,55.263,-5.762,22925.43,11467.67
PLUR,data/nasdaq_10y/PLUR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,71,10000,3582.93,-6417.07,11.27,-1.355,6.732,-2.382,2.826,0.328,-63.91,1.85,24.675,-10.256,3129.4,9546.51
PLUR,data/nasdaq_10y/PLUR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,71,10000,376.5,-9623.5,11.27,-1.355,6.732,-2.382,2.826,0.359,-96.21,1.85,24.675,-10.256,5385.28,15008.78
PLUS,data/nasdaq_10y/PLUS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,66,10000,14289.09,4289.09,33.33,0.654,5.785,-1.912,3.026,1.39,-22.91,4.11,19.356,-6.302,15290.52,11001.53
PLUS,data/nasdaq_10y/PLUS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,14316.55,4316.55,33.33,0.654,5.785,-1.912,3.026,1.513,-17.68,4.11,19.356,-6.302,12727.92,8411.37
PLUT,data/nasdaq_10y/PLUT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,9,10000,7875.6,-2124.4,0.0,-2.617,,-2.617,,0.0,-18.69,1.0,-2.0,-3.774,0.0,2124.42
PLUT,data/nasdaq_10y/PLUT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,9,10000,7645.07,-2354.93,0.0,-2.617,,-2.617,,0.0,-21.07,1.0,-2.0,-3.774,0.0,2354.93
PLXS,data/nasdaq_10y/PLXS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,65,10000,15268.01,5268.01,49.23,0.715,3.247,-1.74,1.866,1.73,-19.37,4.62,15.485,-5.775,12486.29,7218.52
PLXS,data/nasdaq_10y/PLXS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,65,10000,14648.22,4648.22,49.23,0.715,3.247,-1.74,1.866,1.809,-15.9,4.62,15.485,-5.775,10391.41,5743.19
PLYX,data/nasdaq_10y/PLYX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,1,10000,9610.4,-389.6,0.0,-3.896,,-3.896,,0.0,0.0,1.0,-3.896,-3.896,0.0,389.61
PLYX,data/nasdaq_10y/PLYX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,9610.39,-389.61,0.0,-3.896,,-3.896,,0.0,0.0,1.0,-3.896,-3.896,0.0,389.61
PMA,data/nasdaq_10y/PMA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,13636.6,3636.6,28.57,5.617,25.216,-2.222,11.349,3.952,-3.96,3.0,45.714,-3.109,4868.45,1231.8
PMA,data/nasdaq_10y/PMA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,13932.25,3932.25,28.57,5.617,25.216,-2.222,11.349,4.54,-3.97,3.0,45.714,-3.109,5043.13,1110.88
PMAX,data/nasdaq_10y/PMAX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,15,10000,6881.23,-3118.77,0.0,-2.45,,-2.45,,0.0,-30.14,1.4,0.0,-6.313,0.0,3118.76
PMAX,data/nasdaq_10y/PMAX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,15,10000,6324.89,-3675.11,0.0,-2.45,,-2.45,,0.0,-35.79,1.4,0.0,-6.313,0.0,3675.11
PMCB,data/nasdaq_10y/PMCB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,54,10000,3652.99,-6347.01,5.56,-1.528,24.791,-3.076,8.06,0.383,-62.72,1.57,40.0,-29.53,3945.85,10292.91
PMCB,data/nasdaq_10y/PMCB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,54,10000,1749.85,-8250.15,5.56,-1.528,24.791,-3.076,8.06,0.474,-82.14,1.57,40.0,-29.53,7437.25,15687.4
PMEC,data/nasdaq_10y/PMEC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,15,10000,6333.96,-3666.04,6.67,-2.964,1.587,-3.289,0.483,0.041,-36.38,1.13,1.587,-10.69,155.56,3821.52
PMEC,data/nasdaq_10y/PMEC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,15,10000,5554.51,-4445.49,6.67,-2.964,1.587,-3.289,0.483,0.034,-44.22,1.13,1.587,-10.69,158.73,4604.22
PMTR,data/nasdaq_10y/PMTR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
PMTR,data/nasdaq_10y/PMTR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
PMTS,data/nasdaq_10y/PMTS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,89,10000,5574.98,-4425.02,17.98,-0.477,8.815,-2.513,3.508,0.732,-64.47,2.27,34.118,-21.429,12110.89,16535.65
PMTS,data/nasdaq_10y/PMTS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,89,10000,5758.74,-4241.26,17.98,-0.477,8.815,-2.513,3.508,0.769,-66.16,2.27,34.118,-21.429,14104.89,18346.15
PMVP,data/nasdaq_10y/PMVP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,41,10000,18134.15,8134.15,24.39,1.89,14.378,-2.138,6.725,1.858,-25.11,2.56,55.62,-3.378,17619.54,9485.3
PMVP,data/nasdaq_10y/PMVP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,41,10000,17750.85,7750.85,24.39,1.89,14.378,-2.138,6.725,2.169,-24.73,2.56,55.62,-3.378,14378.54,6627.69
PN,data/nasdaq_10y/PN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,9,10000,7239.41,-2760.59,11.11,-3.42,1.061,-3.98,0.267,0.027,-26.9,1.44,1.061,-15.222,76.0,2836.58
PN,data/nasdaq_10y/PN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,9,10000,6922.4,-3077.6,11.11,-3.42,1.061,-3.98,0.267,0.033,-30.45,1.44,1.061,-15.222,106.1,3183.7
PNBK,data/nasdaq_10y/PNBK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,52,10000,3782.29,-6217.71,17.31,-1.815,2.611,-2.741,0.953,0.156,-61.41,2.54,8.982,-9.362,1146.62,7364.31
PNBK,data/nasdaq_10y/PNBK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,52,10000,564.21,-9435.79,17.31,-1.815,2.611,-2.741,0.953,0.199,-94.24,2.54,8.982,-9.362,2349.65,11785.44
PNRG,data/nasdaq_10y/PNRG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,64,10000,11920.93,1920.93,28.12,0.475,8.141,-2.525,3.224,1.17,-29.95,3.58,30.194,-6.294,13241.11,11320.05
PNRG,data/nasdaq_10y/PNRG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,64,10000,13039.49,3039.49,28.12,0.475,8.141,-2.525,3.224,1.262,-30.95,3.58,30.194,-6.294,14652.93,11613.44
PNTG,data/nasdaq_10y/PNTG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,58,10000,10871.79,871.79,18.97,0.279,9.888,-1.97,5.019,1.1,-29.27,3.12,17.553,-6.698,9608.2,8736.55
PNTG,data/nasdaq_10y/PNTG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,58,10000,11616.87,1616.87,18.97,0.279,9.888,-1.97,5.019,1.175,-29.29,3.12,17.553,-6.698,10877.17,9260.3
POCI,data/nasdaq_10y/POCI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,32,10000,13746.03,3746.03,25.0,1.42,13.669,-2.662,5.134,1.336,-34.88,3.41,42.373,-6.25,14885.98,11140.17
POCI,data/nasdaq_10y/POCI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,14545.33,4545.33,25.0,1.42,13.669,-2.662,5.134,1.711,-22.4,3.41,42.373,-6.25,10935.07,6389.74
PODC,data/nasdaq_10y/PODC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,8,10000,10407.24,407.24,12.5,0.865,24.88,-2.566,9.696,1.238,-13.23,2.12,24.88,-4.188,2115.79,1708.52
PODC,data/nasdaq_10y/PODC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,10691.83,691.83,12.5,0.865,24.88,-2.566,9.696,1.385,-14.25,2.12,24.88,-4.188,2488.04,1796.21
PODD,data/nasdaq_10y/PODD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,75,10000,8130.49,-1869.51,25.33,-0.178,5.358,-2.056,2.606,0.799,-42.91,3.53,25.352,-10.389,7449.09,9318.42
PODD,data/nasdaq_10y/PODD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,75,10000,8667.75,-1332.25,25.33,-0.178,5.358,-2.056,2.606,0.884,-52.16,3.53,25.352,-10.389,10180.97,11513.22
POLA,data/nasdaq_10y/POLA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,62,10000,3494.38,-6505.62,8.06,-1.67,2.917,-2.072,1.407,0.113,-64.34,1.66,3.846,-4.898,828.22,7333.77
POLA,data/nasdaq_10y/POLA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,62,10000,-354.48,-10354.48,8.06,-1.67,2.917,-2.072,1.407,0.123,-103.62,1.66,3.846,-4.898,1458.49,11812.97
POLE,data/nasdaq_10y/POLE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
POLE,data/nasdaq_10y/POLE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
PONO,data/nasdaq_10y/PONO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
PONO,data/nasdaq_10y/PONO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
POOL,data/nasdaq_10y/POOL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,65,10000,11280.1,1280.1,35.38,0.296,5.004,-2.282,2.193,1.112,-30.37,4.06,14.75,-14.548,12744.63,11464.54
POOL,data/nasdaq_10y/POOL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,65,10000,11925.15,1925.15,35.38,0.296,5.004,-2.282,2.193,1.201,-24.17,4.06,14.75,-14.548,11510.05,9584.9
POWI,data/nasdaq_10y/POWI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,84,10000,6829.04,-3170.96,22.62,-0.4,3.947,-1.671,2.362,0.648,-35.98,3.29,15.69,-3.429,5829.48,9000.34
POWI,data/nasdaq_10y/POWI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,84,10000,6638.33,-3361.67,22.62,-0.4,3.947,-1.671,2.362,0.691,-42.67,3.29,15.69,-3.429,7499.98,10861.65
POWL,data/nasdaq_10y/POWL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,66,10000,30806.96,20806.96,37.88,2.055,8.827,-2.074,4.255,2.209,-18.33,4.0,45.209,-4.269,38009.95,17203.79
POWL,data/nasdaq_10y/POWL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,23562.42,13562.42,37.88,2.055,8.827,-2.074,4.255,2.595,-12.04,4.0,45.209,-4.269,22067.39,8504.97
POWW,data/nasdaq_10y/POWW.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,58,10000,6990.11,-3009.89,20.69,-0.448,8.514,-2.785,3.057,0.722,-43.55,2.6,17.204,-20.382,7832.86,10842.64
POWW,data/nasdaq_10y/POWW.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,58,10000,7404.03,-2595.97,20.69,-0.448,8.514,-2.785,3.057,0.797,-44.89,2.6,17.204,-20.382,10216.77,12812.74
PPC,data/nasdaq_10y/PPC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,80,10000,12737.61,2737.61,32.5,0.389,4.785,-1.728,2.769,1.254,-18.55,4.01,19.753,-5.548,13524.08,10786.27
PPC,data/nasdaq_10y/PPC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,80,10000,13110.04,3110.04,32.5,0.389,4.785,-1.728,2.769,1.333,-16.64,4.01,19.753,-5.548,12440.4,9330.36
PPCB,data/nasdaq_10y/PPCB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,22,10000,4656.91,-5343.09,4.55,-2.601,57.668,-5.471,10.541,0.256,-67.5,1.23,57.668,-20.335,1836.71,7179.85
PPCB,data/nasdaq_10y/PPCB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,22,10000,4277.72,-5722.28,4.55,-2.601,57.668,-5.471,10.541,0.502,-107.78,1.23,57.668,-20.335,5766.79,11489.07
PPHC,data/nasdaq_10y/PPHC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,2,10000,9604.0,-396.0,0.0,-2.0,,-2.0,,0.0,-2.0,1.5,-2.0,-2.0,0.0,396.0
PPHC,data/nasdaq_10y/PPHC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,9600.0,-400.0,0.0,-2.0,,-2.0,,0.0,-2.04,1.5,-2.0,-2.0,0.0,400.0
PPIH,data/nasdaq_10y/PPIH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,60,10000,7717.1,-2282.9,23.33,-0.301,5.839,-2.169,2.692,0.712,-40.89,3.02,24.407,-14.406,5631.73,7914.77
PPIH,data/nasdaq_10y/PPIH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,60,10000,8195.82,-1804.18,23.33,-0.301,5.839,-2.169,2.692,0.819,-51.29,3.02,24.407,-14.406,8174.42,9978.6
PPLI,data/nasdaq_10y/PPLI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,79,10000,11077.16,1077.16,34.18,0.215,4.288,-1.901,2.256,1.084,-33.81,3.94,25.693,-5.492,13941.45,12864.39
PPLI,data/nasdaq_10y/PPLI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,79,10000,11695.02,1695.02,34.18,0.215,4.288,-1.901,2.256,1.172,-26.44,3.94,25.693,-5.492,11578.3,9883.28
PPSI,data/nasdaq_10y/PPSI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,68,10000,7398.82,-2601.18,23.53,0.109,10.735,-3.161,3.396,0.828,-55.85,2.29,89.372,-23.234,12548.77,15149.9
PPSI,data/nasdaq_10y/PPSI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,68,10000,10739.75,739.75,23.53,0.109,10.735,-3.161,3.396,1.045,-61.43,2.29,89.372,-23.234,17176.33,16436.58
PRAA,data/nasdaq_10y/PRAA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,72,10000,8676.23,-1323.77,33.33,-0.154,3.144,-1.804,1.743,0.832,-20.17,3.67,10.775,-3.895,6576.13,7899.88
PRAA,data/nasdaq_10y/PRAA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,72,10000,8887.6,-1112.4,33.33,-0.154,3.144,-1.804,1.743,0.872,-21.3,3.67,10.775,-3.895,7545.59,8657.99
PRAX,data/nasdaq_10y/PRAX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,48,10000,5365.56,-4634.44,10.42,-1.19,8.82,-2.354,3.748,0.424,-47.74,1.69,27.376,-7.593,3408.43,8042.81
PRAX,data/nasdaq_10y/PRAX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,48,10000,4289.59,-5710.41,10.42,-1.19,8.82,-2.354,3.748,0.436,-58.26,1.69,27.376,-7.593,4410.1,10120.51
PRCH,data/nasdaq_10y/PRCH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,40,10000,12525.91,2525.91,17.5,1.04,16.758,-2.294,7.305,1.292,-27.5,2.12,61.816,-6.962,11185.67,8659.78
PRCH,data/nasdaq_10y/PRCH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,40,10000,14160.29,4160.29,17.5,1.04,16.758,-2.294,7.305,1.55,-20.75,2.12,61.816,-6.962,11730.4,7570.11
PRCT,data/nasdaq_10y/PRCT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,39,10000,8763.33,-1236.67,23.08,-0.255,5.391,-1.949,2.766,0.768,-23.53,2.54,21.052,-2.381,4091.83,5328.48
PRCT,data/nasdaq_10y/PRCT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,39,10000,9004.35,-995.65,23.08,-0.255,5.391,-1.949,2.766,0.83,-26.67,2.54,21.052,-2.381,4851.52,5847.17
PRDO,data/nasdaq_10y/PRDO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,55,10000,10308.41,308.41,25.45,0.131,5.238,-1.613,3.248,1.046,-27.22,3.75,19.656,-3.909,7056.84,6748.37
