策略分组,标的,近252日年化波动率_%,近252日日均成交额,近20日收益_%,近60日收益_%,收盘相对SMA50_%,历史交易日数,交易数,胜率 (%),盈利因子,最大回撤 (%),累计收益率 (%)
低流动性－低波动,SENEB,38.06568427592706,0.0,8.031543045765964,28.40644011265987,10.858899323156578,2514,13,23.08,0.706,-26.86,-11.491700000000005
低流动性－低波动,SFBC,21.863549206012262,191528.5062789917,6.958702052573362,8.267902757814728,8.705736102878415,2514,14,14.29,0.139,-18.51,-20.676000000000005
低流动性－低波动,SGA,31.949605934104987,74947.4995136261,5.104414615999486,-21.148819842535005,-3.0310767074309575,2514,16,18.75,0.166,-24.59,-23.565800000000003
低流动性－低波动,SIMA,9.505160044712651,10049.00016784668,0.4591298024265278,1.672856391009292,0.37378276383304154,470,0,,,,0.0
低流动性－低波动,SNFCA,32.40525552371219,253235.9866833687,7.745818466152032,4.786368981168665,6.4822899911551435,2514,19,21.05,0.294,-23.68,-24.1344
低流动性－低波动,SSBI,22.74612069042013,51354.99963760376,0.29455053076399285,-0.6564562533732499,0.59084096287223,2514,18,38.89,1.342,-11.08,8.268999999999993
低流动性－低波动,STRR,42.94866268251153,75842.99960136414,-2.1910605025704855,17.47368260433799,2.426666116101428,2514,24,16.67,0.704,-26.46,-14.527400000000002
低流动性－低波动,STRS,47.666519380268966,254643.99700164795,-28.89499057191137,-30.702342549484698,-25.688957424934046,2514,15,40.0,0.579,-17.51,-10.844300000000008
低流动性－低波动,SVCC,2.7419898314942124,1039.4999980926514,0.6641337293886718,1.3371479090531713,0.5820646315407796,331,0,,,,0.0
低流动性－低波动,SZZL,3.6038332756093756,40162.99886703491,0.09643422364702392,0.8746370546310889,0.30768828786595925,288,0,,,,0.0
低流动性－低波动,TACH,3.1141693405820194,13221.000099182129,0.09606367942762706,1.06692194180662,0.21543577804978842,283,0,,,,0.0
低流动性－低波动,TAVI,2.346320057956186,1058.5000038146973,0.5655082144977897,1.0416633741122228,0.3432554894075457,392,0,,,,0.0
低流动性－低波动,TDAC,2.2124645289280864,1066.9999599456787,-0.372092668400259,0.1870950285196793,0.10281356082340043,357,0,,,,0.0
低流动性－低波动,TLF,35.16991561181733,35495.99962234497,2.127667777190023,0.0,1.7552837751747763,2514,18,16.67,0.297,-22.12,-23.677499999999995
低流动性－低波动,TMS,35.647419423351415,182437.50534057617,-45.93639531317925,-41.43540672476384,-36.74457991906658,312,0,,,,0.0
低流动性－低波动,TVAI,1.865834034297637,501.0000228881836,0.29097702958489347,0.9765662471182601,0.34743057476576134,262,0,,,,0.0
低流动性－低波动,UNB,31.105208638751257,180754.50105667114,7.17299072095039,1.640655666935853,5.575551412328461,2514,23,21.74,0.316,-20.86,-22.848500000000005
低流动性－低波动,UYSC,2.347752736635709,9279.00037765503,0.7476628517019579,2.8625973648739977,0.8211583559502245,287,0,,,,0.0
低流动性－低波动,VABK,31.095900676663458,270681.49070739746,3.2207615094904885,10.380291820225484,5.393212365963995,2514,15,26.67,0.42,-15.46,-11.167199999999989
低流动性－低波动,VALU,29.714256592647466,82830.50174713135,20.269873324971364,13.983871583528828,15.352584290382332,2514,23,34.78,0.944,-17.51,-2.180100000000007
低流动性－低波动,VIRC,38.008489618392986,308806.494140625,0.8169965959124559,2.1523197891053503,0.9456505733541176,2514,14,35.71,0.669,-11.23,-5.399599999999993
低流动性－低波动,WENN,2.9529833828966066,280785.0058078766,0.2915425955530404,0.8797669268342689,0.36352333059250785,260,0,,,,0.0
低流动性－低波动,WEYS,39.751434928773854,368344.98596191406,5.093837975179105,15.39593569119122,7.5321929999523585,2514,27,29.63,1.346,-14.88,11.708700000000016
低流动性－低波动,WILC,39.41481090975781,114056.99701309204,-4.6454009212452245,0.9508226738601522,-8.818997711092392,2514,26,30.77,0.273,-36.19,-33.2395
低流动性－低波动,WSBK,17.008568699256056,47126.000356674194,-1.1363607628614325,0.6944456197760962,1.317516723048473,303,1,100.0,,0.0,4.67709999999999
低流动性－低波动,XBIT,48.2383727097837,97056.00080490112,-1.7316001231106881,-10.276679581163572,-4.493436520429828,2514,11,36.36,4.428,-9.14,78.61220000000002
低流动性－低波动,XLO,47.21043470178522,264734.0539855957,1.0238925253523767,3.2558107040844053,3.9179902140796807,1187,2,0.0,0.0,-2.32,-4.2777000000000065
低流动性－低波动,YHNA,4.43336680581443,0.0,-0.18382773486487203,0.7421143384760187,0.05527761424652944,421,1,0.0,0.0,0.0,-1.5668000000000015
低流动性－中波动,AAME,65.324641326244,32332.000494003296,-15.50801931088489,-36.79999828338622,-18.278677890329178,2514,6,16.67,1.665,-6.73,10.328500000000007
低流动性－中波动,ABVC,88.48987661332588,150366.50494337082,-7.407409042651403,5.9322080986147885,-6.646751705878695,2514,2,0.0,0.0,-6.55,-10.2893
低流动性－中波动,ACFN,89.0217614294534,349158.49895477295,23.803688648607157,8.145768864914938,18.45781944227427,2514,10,30.0,1.64,-17.81,16.322499999999994
低流动性－中波动,ADSE,54.12754176376136,186091.4978504181,5.263161417079787,0.08340474622796634,3.0626797791051263,1345,6,16.67,0.105,-11.8,-14.444400000000002
低流动性－中波动,AENT,75.28549511349645,220177.4969816208,9.056603807535568,-19.49860239556884,-4.217413165950479,1335,2,0.0,0.0,-3.09,-6.000000000000005
低流动性－中波动,AIRG,59.73984401142803,209581.50324821472,-11.651923513915596,-6.2597825309099075,-9.890939885398053,2495,7,28.57,4.363,-5.98,51.588100000000004
低流动性－中波动,AIRT,55.69032680690066,23963.49983215332,16.817991518111853,22.26244339986183,15.46712647478894,2514,7,0.0,0.0,-18.59,-21.034200000000002
低流动性－中波动,ALOT,82.89021785724256,151229.4988155365,0.17501275793936344,104.28265789912561,38.204791015078165,2514,3,66.67,4.693,0.0,16.622399999999992
低流动性－中波动,ALZN,76.31151559268885,126349.49762821198,-0.8196713302251468,10.00000108372081,4.337332526623161,1278,3,33.33,0.913,-3.12,-0.5395999999999956
低流动性－中波动,ANTA,75.43849353927487,41675.99973678589,-38.226299917158656,-56.929638458817585,-39.94993880311471,296,1,0.0,0.0,0.0,-3.0000000000000027
低流动性－中波动,APRE,89.81733570720141,80093.90128850937,-0.6993000580457598,-25.263159215615417,-11.713506724544587,1705,5,20.0,1.097,-5.61,0.9951999999999961
低流动性－中波动,APWC,66.04555661913042,9396.00014090538,-26.633164263810748,5.035975048380559,-3.400817517340271,2514,9,22.22,0.275,-20.36,-21.380100000000002
低流动性－中波动,APYX,82.44267777713497,305620.5131530762,4.136254763295599,11.749354962567683,1.9946186956056877,1895,6,66.67,1.856,-6.17,5.699900000000002
低流动性－中波动,ARTW,71.99723321522143,56547.998094558716,-12.741310217838187,-22.068968408881606,-12.504839283364221,2514,6,0.0,0.0,-12.57,-12.837299999999995
低流动性－中波动,ASPS,78.53638222578734,143790.0030851364,-8.369407475802237,-2.6073631409702536,-5.271952991211437,2514,8,25.0,0.08,-17.47,-16.8601
低流动性－中波动,AWRE,72.92924226148025,53102.99836397171,-25.999999046325684,-18.978101427613904,-18.09326929889763,2514,7,42.86,0.843,-6.75,-1.9230999999999998
低流动性－中波动,AYTU,54.71678008648995,142525.4986524582,-6.9264004924427525,-16.3424065675136,-2.978335839923807,2514,7,14.29,0.096,-21.91,-22.393399999999996
低流动性－中波动,BAFN,71.18013641216592,70722.99928665161,15.32257552821732,-32.547168644266414,0.13198878219391474,1386,4,25.0,0.343,-3.68,-4.562600000000005
低流动性－中波动,BBLG,76.73846809296153,39781.999814510345,-19.863018731861427,-16.725980006438146,-10.797337825582742,1194,5,0.0,0.0,-28.74,-30.873700000000003
低流动性－中波动,BCDA,78.37900858982107,107892.50042438507,-14.432993935073968,-30.83333747254461,-15.202290940430952,2514,4,50.0,4.404,-4.75,20.424200000000003
低流动性－中波动,BEEP,72.45815095629537,128641.00046157837,8.988769011370557,-3.4825837599464116,3.7766161107895213,724,0,,,,0.0
低流动性－中波动,BFRI,80.82508985079488,102104.49832081795,10.43566828945901,2.830197379104904,10.952772520436538,1182,3,0.0,0.0,-12.13,-14.764599999999994
低流动性－中波动,BHST,73.5892649730308,120865.00055789948,-17.177912405452588,-38.636363882663815,-19.289748078317594,1386,4,0.0,0.0,-6.69,-16.256399999999992
低流动性－中波动,BLIN,69.24129991678703,40930.50100207329,20.79208318117427,29.787237415382805,11.456242297191444,2514,8,25.0,1.374,-15.2,8.184100000000004
低流动性－中波动,BMHL,69.13487843736824,9827.99985408783,0.3527333449276915,67.35293816530177,11.183193164010753,256,1,0.0,0.0,0.0,-3.0000000000000027
低流动性－中波动,BMRA,57.16556569485686,44888.00001144409,-10.05586320580557,-26.14679059620282,-20.58794435618465,2514,4,50.0,2.297,-6.77,10.388899999999989
低流动性－中波动,BNGO,81.45669323466738,267051.99724435806,0.8771921569070251,-8.000001907348631,-3.5073009719072012,1986,8,0.0,0.0,-44.98,-73.6486
低流动性－中波动,BOF,81.94675674322693,198729.99873161316,-3.5046749536058686,-0.24153991225044358,7.269943152009728,773,1,100.0,,0.0,38.99999999999999
低流动性－中波动,BOLT,73.09678945623754,98939.00101184845,10.776944003243937,-17.996285978094328,-1.3304747657625016,1367,9,33.33,1.232,-8.73,3.885800000000006
低流动性－中波动,BON,55.5747786020221,43734.99974608421,-4.918037752603988,-12.054589720309162,-6.4531250257160995,1271,5,0.0,0.0,-12.76,-15.378400000000003
低流动性－中波动,BRFH,69.86284148102662,17897.49995470047,-7.035175126832094,-27.450978100551872,-14.911230743997429,2514,6,16.67,0.478,-16.32,-10.670400000000013
低流动性－中波动,BRLT,86.94366094532597,104227.49741077423,11.428572401708536,-15.2173941212025,-2.280133698480491,1208,5,20.0,0.759,-6.39,-3.318399999999999
低流动性－中波动,BTCT,86.49423659726708,164474.99692440033,-31.49606158783772,-34.586467917599315,-21.323928146595517,1946,13,23.08,0.345,-27.64,-22.618800000000007
低流动性－中波动,BTOC,77.81872713317472,39745.800322294235,-0.7662850561225509,-5.818182645750425,-14.380164354536817,545,1,0.0,0.0,0.0,-3.0000000000000027
低流动性－中波动,BYSI,78.19518638167644,38048.001289367676,-19.875779478809598,-20.85889781430865,-18.09004026184172,2352,8,12.5,0.25,-20.2,-15.956399999999993
低流动性－中波动,CBAT,55.89211873396038,104079.99943494797,-20.588232973867658,-34.14633827220817,-21.282796280398408,2514,5,0.0,0.0,-15.75,-18.2767
低流动性－中波动,CCG,76.23914876712664,67828.17347717285,12.070710622295234,-37.53694565411728,-13.496867289043301,710,0,,,,0.0
低流动性－中波动,CHCI,65.59482808417376,266564.9969100952,5.000000000000004,-8.906887414588516,-0.4550629791097549,2514,16,6.25,0.042,-38.1,-39.6126
低流动性－中波动,CLPS,79.98481980687275,8402.99997329712,-16.314199921667605,-7.666667505546876,-8.568790983259456,2046,4,0.0,0.0,-6.3,-9.109200000000007
低流动性－中波动,CLRB,82.0629436537456,218456.0022830963,-10.035841405668112,-12.847226016499224,-9.712230404010313,2514,9,22.22,0.413,-21.3,-16.754400000000004
低流动性－中波动,CLWT,73.46511076475161,7686.000061035156,-14.65968462214493,28.346458245021466,16.628505279162376,2514,10,20.0,0.091,-22.03,-21.1789
低流动性－中波动,CNTY,53.468902583708754,95903.99923324585,-16.312058476469737,-19.72789628694698,-12.319813005001222,2514,4,0.0,0.0,-5.74,-8.570699999999999
低流动性－中波动,CNVS,65.8123697973479,367483.5020661354,-15.824916635780628,4.602505868937423,-6.3389778303788225,2514,10,20.0,0.748,-28.61,-9.572999999999999
低流动性－中波动,COCP,78.28089777339191,73285.00078320503,-5.0000011920928955,-35.37415172860765,-12.215856456107034,2514,7,14.29,0.181,-12.04,-15.7014
低流动性－中波动,CPIX,88.69154741126243,258226.49853229523,19.580426634223947,124.26230359096691,17.119279258015062,2514,4,0.0,0.0,-15.6,-15.936200000000012
低流动性－中波动,CREX,61.853692432421795,101778.49988937378,-12.18274142392045,-14.356433890658405,-8.591354794427753,2514,8,25.0,0.174,-47.57,-41.2392
低流动性－中波动,CRGO,83.32815024754578,180199.99928474426,-16.666666666666664,-40.75829089350588,-25.198970264001186,1169,1,100.0,,0.0,40.265499999999996
低流动性－中波动,CSBR,63.112640595082595,54794.00110244751,-3.006329937654295,1.9966702327631758,1.5606893230229346,2514,12,50.0,3.502,-7.18,45.072500000000005
低流动性－中波动,CSPI,53.96341436352217,175941.0053730011,-4.000001795151653,-11.49675042209396,-8.462713978908965,2514,10,40.0,1.08,-9.11,1.2105000000000032
低流动性－中波动,CTOR,85.86756106463729,196267.49780774117,2.835819899677383,-26.702126357662237,-9.79313790466998,903,1,0.0,0.0,0.0,-3.0000000000000027
低流动性－中波动,CTSO,79.7350566174375,54195.500537753105,-17.808214704098656,-42.94769819796546,-20.78161830217251,2514,9,22.22,0.703,-23.67,-7.987600000000006
低流动性－中波动,CVGI,85.47278003765146,286810.00477075577,-6.404957293519664,5.348837415613694,-9.421734739528132,2514,17,35.29,3.351,-13.93,70.45860000000002
低流动性－中波动,DAIO,58.46819781144544,76650.00085830688,-9.703507542124257,33.46613216577254,-5.404645525999241,2514,10,10.0,0.061,-25.3,-34.91180000000001
低流动性－中波动,DGICB,75.82315492083829,6542.000198364258,-3.1058660230296797,17.319918448719342,7.171540621137407,2514,8,25.0,0.08,-21.73,-26.010900000000003
低流动性－中波动,DLPN,61.2383134349159,40995.49984931946,-1.8181800448205276,-25.0,-9.319895931471645,2514,7,0.0,0.0,-18.56,-20.999999999999996
低流动性－中波动,DXLG,88.71163294098857,66657.99762904644,-8.571429057997104,-15.789474509759637,-5.9653272303829,2514,5,20.0,0.284,-3.66,-6.547999999999998
低流动性－中波动,DXR,52.89801373648356,35353.999519348145,11.794867882361771,7.920784226189603,5.759524421576123,2514,9,22.22,0.623,-13.12,-6.488300000000002
低流动性－中波动,DYAI,78.63607050794785,78943.0000424385,61.53846624099779,51.807230819135164,51.807227548623324,2514,11,18.18,0.521,-12.42,-13.607900000000006
低流动性－中波动,EBON,82.77208926072012,14771.500009298325,-20.078740083570402,-26.714801972281133,-5.6910580308120124,1521,6,0.0,0.0,-15.56,-18.571400000000004
低流动性－中波动,ECOR,90.75191248498264,324928.00092697144,-30.207715355220188,-3.921564960882995,-24.871590732076896,2027,8,37.5,1.856,-7.5,14.003100000000002
低流动性－中波动,EDUC,59.467133434207874,36175.499564409256,-1.3422805905036084,5.7553988301194625,-0.1494349407646478,2514,8,12.5,0.436,-9.14,-10.174500000000009
低流动性－中波动,ELSE,77.10789326465246,12403.999519348145,-0.1297046541161806,1.0498677809387624,0.3963680919517376,2514,2,100.0,,0.0,8.917599999999993
低流动性－中波动,ELUT,78.9553557456986,136723.0006992817,-10.377354777211323,-17.391303671780957,-6.580655527683888,1449,4,50.0,2.363,-3.09,8.178899999999988
低流动性－中波动,ENLV,83.26402049286862,276230.1803355217,-49.83922972552784,-64.90438833932726,-51.5883788026312,2514,8,0.0,0.0,-26.58,-26.57689999999999
低流动性－中波动,ENTX,89.37758311144867,154851.896327734,63.636360053815565,62.29507972463046,41.01559821245395,2023,4,25.0,1.58,-2.73,7.051800000000008
低流动性－中波动,EVGN,70.38537283022397,59747.000816464424,18.86793004528604,-22.222223039844234,5.953582113719391,2514,4,25.0,0.375,-7.39,-8.31709999999999
低流动性－中波动,EXOZ,72.70056281006175,25251.599836349487,-23.11621916239868,-42.66666684831891,-28.873555848288767,418,2,50.0,26.279,-0.67,20.569599999999987
低流动性－中波动,FGBI,57.70429493783369,95485.5010509491,-5.849064310575381,3.526962518721044,1.8117959510878912,2514,6,0.0,0.0,-10.92,-13.590000000000002
低流动性－中波动,FGMC,57.4851132231336,339287.4959945679,-19.41747536858355,-18.145957497916076,-18.74216579150385,359,0,,,,0.0
低流动性－中波动,FLNT,84.01234952451368,76114.5029425621,23.509935186461494,15.123457039952415,25.860440187274982,2514,5,0.0,0.0,-12.13,-14.766800000000002
低流动性－中波动,FSEA,52.53564769547076,29831.49938583374,0.7155571175265552,50.66903953766959,0.5711506389662446,1760,1,0.0,0.0,0.0,-0.29850000000000154
低流动性－中波动,FTEK,74.12806096570924,325563.99607658386,-0.6493500461664969,13.333329212518464,-3.5430610519168737,2514,11,9.09,0.817,-15.48,-5.9129999999999905
低流动性－中波动,FTLF,53.547360314062296,229560.9972000122,-1.8633543000640018,18.28876971530322,4.4697207513367365,2514,10,40.0,94.936,-0.97,1135.5269999999998
低流动性－中波动,GAIA,60.524478743308364,204377.99849510193,-14.705887656369521,-32.33333428700765,-12.628045857138737,2514,9,11.11,0.011,-19.68,-21.085299999999997
低流动性－中波动,GDTC,89.04573631413172,16739.249980449677,-7.4074110867063165,0.0,-4.731056059540739,817,1,0.0,0.0,0.0,-5.701699999999999
低流动性－中波动,GEG,51.31871526406297,21602.500104904175,-21.014490061962054,6.341469144622747,-1.9872302874333947,2514,4,0.0,0.0,-4.53,-10.515300000000005
低流动性－中波动,GENK,74.68836399633571,83759.99915599823,-16.113740809161058,5.0445128209772205,-14.686460937934998,766,1,0.0,0.0,0.0,-3.0000000000000027
低流动性－中波动,GGR,64.26712453539892,51888.00024986267,-14.249998331069946,-18.33332803514245,-13.14256659355687,1352,7,28.57,1.046,-14.6,0.7847999999999855
低流动性－中波动,GGRP,88.65979388370346,106089.50200676918,-5.535492881655868,33.95904306679513,4.271827455811872,1266,2,50.0,6.369,0.0,16.106299999999997
低流动性－中波动,GIFT,67.5643235618422,37777.25006341934,0.0,-28.22580815726089,-2.2987263290833226,1386,6,16.67,1.044,-14.92,0.9184999999999999
低流动性－中波动,GLBS,73.09053147704823,78695.9992647171,0.7272720336914062,32.53588969775025,12.766650433645822,2514,7,14.29,0.151,-12.67,-15.285100000000007
低流动性－中波动,GNSS,52.83304229844222,228462.99331188202,5.521474456557396,-8.0213890789119,-6.9163312536079875,2514,12,0.0,0.0,-32.61,-34.6271
低流动性－中波动,GRCE,71.22438643335148,335299.00283813477,3.781508816878909,-42.691413888573884,5.3754275844965616,2514,8,0.0,0.0,-21.32,-23.683100000000003
低流动性－中波动,GRNQ,84.3077237006416,26998.000240325928,-20.8860780982286,-53.0075203133071,-18.86488688562369,2034,8,37.5,1.113,-8.44,2.4145000000000083
低流动性－中波动,HBNB,88.61917227850333,75018.90015602112,6.87732114662849,-10.505839232631365,2.7416839771368107,282,1,100.0,,0.0,21.249999999999993
低流动性－中波动,HFFG,66.02040201551343,235420.50427794456,-12.698413299114586,-19.11764671508278,-10.291960109928633,2226,4,0.0,0.0,-10.45,-16.793899999999994
低流动性－中波动,HHS,54.487064396645415,14680.999898910522,1.6666650109821601,-12.857139329520962,-2.7965874416030823,2514,12,16.67,0.915,-25.28,-3.154699999999988
低流动性－中波动,HIHO,81.90499596476589,16270.499601960182,-1.265829088137238,-7.1428576496993745,-1.862106708333322,2514,7,14.29,0.091,-23.35,-21.6835
低流动性－中波动,HMR,84.22300869223379,66137.49916553497,-1.8348605792718242,35.44304093533719,-10.565024736639806,353,2,0.0,0.0,-3.09,-6.000000000000005
低流动性－中波动,HQI,53.68172069289637,144828.0047416687,-3.8888945234724304,15.663795108133648,-4.256668178030787,2514,9,0.0,0.0,-22.04,-24.3749
低流动性－中波动,HTLM,86.06731826760878,14174.999964237213,5.497389534959551,8.918923185723248,7.231049254718758,449,1,0.0,0.0,0.0,-6.565699999999996
低流动性－中波动,HUDI,73.00149837367611,18648.000010848045,-15.698927584266709,-37.827124792080944,-19.86262403993566,1377,3,0.0,0.0,-6.19,-8.999999999999996
低流动性－中波动,ICCC,54.049947161754794,98891.50011539459,17.281352822725317,42.327364068028196,12.699731604578668,2514,7,14.29,0.189,-11.96,-14.601299999999995
低流动性－中波动,ICMB,57.41170509311292,70211.50076389313,-27.627117770802347,-52.130047442489705,-29.37245941339549,2514,2,0.0,0.0,-3.09,-6.000000000000005
低流动性－中波动,IDAI,85.0707982365649,192277.0000755787,28.39505664096922,-15.95959580390991,-0.34018827779656036,1355,3,33.33,2.11,-5.59,7.031900000000002
低流动性－中波动,IMA,74.11766490545317,199323.50273132324,-10.333331425984705,-10.482530623099995,-6.477069285186731,1333,2,0.0,0.0,-3.09,-6.000000000000005
低流动性－中波动,IMNN,57.18232849471826,147169.9995279312,0.5494500096186128,-38.99999856948854,-12.931770850783497,2514,5,60.0,13.156,-2.46,72.93330000000002
低流动性－中波动,INAB,81.22549061514319,103484.99745726585,-6.993000580457565,-11.333330472310388,-11.173442963311253,1246,2,0.0,0.0,-3.09,-6.000000000000005
低流动性－中波动,INCR,60.01631324370547,26598.50034713745,-1.3993553459462515,13.086420479861548,-4.162045068944009,1878,5,20.0,0.123,-10.33,-9.180100000000003
低流动性－中波动,INKT,84.2937441876303,340059.4918727875,-12.191107529289935,-5.99647527359688,-6.959695639537733,1192,3,0.0,0.0,-6.19,-8.999999999999996
低流动性－中波动,INVE,62.707717923331444,168037.49885559082,-29.648242741262532,-28.93401239461929,-24.00803523018776,2514,13,7.69,0.664,-27.16,-12.03360000000001
低流动性－中波动,IRIX,69.26367712161134,64770.50125002861,-17.69911406398501,-11.42856672507544,-14.710196474206805,2514,8,12.5,0.095,-21.53,-23.887100000000004
低流动性－中波动,IZEA,63.08455599753317,248568.9994573593,-3.8781127577257046,-22.022467924931043,-6.750509670969917,2514,7,14.29,0.398,-12.01,-14.030400000000009
低流动性－中波动,JL,82.61357232306635,97418.50156784058,-1.9551241197998337,2.479066089233095,-1.6477770494066624,622,0,,,,0.0
低流动性－中波动,JVA,59.89964365817531,164856.0022354126,5.7057075547618075,-21.951223896074456,-10.029649535681095,2514,14,28.57,0.493,-22.77,-15.482099999999988
低流动性－中波动,JWEL,76.85471977519411,13877.199733257294,-15.843620571460871,-14.435147006994043,-10.546341925884617,1340,0,,,,0.0
低流动性－中波动,KBSX,59.69717272293447,13458.899998664856,-28.333334989017843,-39.00708974016348,-26.561003989144105,1085,1,0.0,0.0,0.0,-1.6759999999999997
低流动性－中波动,KFFB,61.27908120311447,6959.9998235702515,1.960782480441492,15.555551317003037,9.60751738518315,2514,6,0.0,0.0,-16.48,-20.497600000000006
低流动性－中波动,KNDI,61.641590684020144,96350.00030398369,5.97014341144062,-5.333336194356287,0.5096234264264199,2514,6,33.33,0.938,-5.7,-0.7437999999999945
低流动性－中波动,KPLT,82.1112827771976,217678.49707603455,9.379970686264949,1.027902676204806,4.419622591814409,1644,4,50.0,5.67,-4.5,28.0181
低流动性－中波动,KPRX,62.604769318378374,70293.00044775009,3.952574868853298,7.7868874083920625,1.9419400718327484,2514,4,25.0,0.09,-4.05,-6.924400000000008
低流动性－中波动,KYNB,61.594518010211466,174276.00331306458,7.910451117855777,0.5563276986744636,2.5866596815619536,2514,5,20.0,0.974,-9.35,-0.3273999999999999
低流动性－中波动,LCUT,85.4934644602171,162052.50430107117,0.9478777412064598,25.66371967714891,2.8265283734471236,2514,4,0.0,0.0,-8.67,-11.406399999999994
低流动性－中波动,LFWD,80.47528373751418,130701.9828927517,14.471780348512064,3.39868952684228,8.981086840318241,2514,6,16.67,0.185,-18.39,-20.836299999999998
低流动性－中波动,LIVE,87.44721368228275,94687.49942779541,8.737860212273073,-19.424459592543652,6.403190437972395,2514,6,16.67,1.673,-12.44,8.496499999999996
低流动性－中波动,LOOP,78.40135926645964,79617.5007879734,-4.819272609316894,-37.79527296674943,-27.611924381606478,2174,7,28.57,0.847,-9.28,-2.302099999999996
低流动性－中波动,LSE,78.20912113843616,23452.999901771545,9.725681900879701,-11.999998092651365,-0.11985398007228198,393,1,0.0,0.0,0.0,-3.0000000000000027
低流动性－中波动,LVO,79.3328138201891,360578.5498523712,-14.81481595237587,4.752470535713771,-10.570893036007611,2239,8,37.5,0.814,-7.21,-2.521299999999993
低流动性－中波动,MAKO,51.204850545210476,358975.9924173355,-15.536372446172376,-11.269428875690213,-12.649835633283358,2514,7,14.29,0.22,-24.39,-27.3069
低流动性－中波动,MATH,84.23510837876984,123062.49885559082,-10.891090628096045,-29.133859080725532,-9.268707414013534,2195,7,14.29,7.953,-5.39,167.0633
低流动性－中波动,MBIO,70.3210913713337,71112.99827098846,-3.3846086129631803,-17.90849245436349,-8.235428404491962,2237,6,33.33,2.618,-3.97,17.5686
低流动性－中波动,MDIA,65.85195723404527,28524.999952316284,32.72010778023915,13.738736198974255,13.195704734270851,1641,4,0.0,0.0,-9.53,-14.555599999999991
低流动性－中波动,MEGL,67.8661656801104,21554.499530792236,-1.2711852848854788,0.43103408409495003,-3.3884559991943286,990,1,0.0,,0.0,0.0
低流动性－中波动,MIRA,74.33744159071807,202126.49764418602,0.840331557089935,-15.04424932802355,-1.4474919185959,741,2,50.0,3.276,0.0,6.826599999999994
低流动性－中波动,MKTW,56.64855575008302,202639.00299072266,20.095548536695173,15.243551467696491,12.738753343709043,1467,2,0.0,0.0,-3.11,-6.630400000000014
低流动性－中波动,MKZR,84.81965703267484,69766.00241661072,-1.1834378377890364,-50.14925359325277,-19.78558456672489,508,1,0.0,0.0,0.0,-3.0000000000000027
低流动性－中波动,MLCI,83.24749947573535,184999.5023727417,19.784171150236716,-21.462261710738872,0.5252644997397082,2514,5,20.0,0.148,-3.01,-5.770200000000003
低流动性－中波动,MNOV,66.97812225744093,52744.000601768494,2.272725014975663,-4.255315191482678,-0.5305020683163075,2514,6,16.67,0.695,-6.94,-4.011799999999999
低流动性－中波动,MNTK,74.06037777203886,262335.5035007,-1.2578604092237433,9.027777087909229,-1.7275880980341052,1377,1,0.0,0.0,0.0,-0.714300000000001
低流动性－中波动,MNY,77.73736512595525,67714.49902653694,-17.88135381753119,-28.22222483207164,-17.292593019430225,1408,2,50.0,0.295,-2.97,-2.115
低流动性－中波动,MRKR,83.92677692209358,189679.99590039253,-1.5037668789816938,-14.935066543555964,-8.545103591806836,2514,5,20.0,0.357,-6.07,-7.078400000000007
低流动性－中波动,MSLE,82.96524093981542,107231.50109052658,56.74255253016809,20.134228703395895,24.999997169611852,2514,3,66.67,2.254,0.0,7.837000000000005
低流动性－中波动,MTEX,90.90174895854042,39516.49980545044,-21.586716970933338,-9.57446441546762,-16.950013409519293,2514,6,16.67,0.252,-9.69,-12.400499999999992
低流动性－中波动,MYPS,73.3697371065139,189205.9951633215,53.81749990149138,81.14034534486746,49.02752805456407,1398,5,20.0,0.376,-8.87,-7.483899999999998
低流动性－中波动,MYSZ,77.65217783402801,44800.40057897568,-18.478262348413878,-41.86046339701759,-23.70605451800596,2498,10,0.0,0.0,-27.8,-29.967100000000002
低流动性－中波动,NAII,62.29469383795014,35392.50075817108,-16.853933888583693,-20.714283342264096,-10.678360981194112,2514,5,40.0,1.005,-9.18,0.05209999999999937
低流动性－中波动,NEPH,91.56856307590083,126326.00002288818,19.999995458693864,33.09859456440882,9.705130217853487,2514,11,9.09,0.09,-34.85,-32.74510000000001
低流动性－中波动,NHTC,74.31332728635375,87035.99817752838,4.9450500865675595,-34.81228931385982,-16.89148154472495,2514,2,50.0,0.713,-2.94,-0.8621999999999908
低流动性－中波动,NMTC,76.66806710651872,153697.74742794037,-28.875381723367777,-54.20743927534938,-32.81461124882551,2096,5,0.0,0.0,-9.28,-12.0
低流动性－中波动,NRSN,89.09143569572984,168484.45292413235,-15.03105476008242,-2.564103434942555,-11.33924193773047,1154,6,16.67,0.626,-13.13,-12.32469999999999
低流动性－中波动,NSPR,59.823917145346826,94460.00216007233,-1.4084494035883521,-46.969699980032445,-18.433932470215197,2514,9,0.0,0.0,-24.74,-27.0
低流动性－中波动,NSYS,62.48305212429154,49828.50065231323,-20.697541068793555,-4.344828375454601,-6.7312220365194015,2514,7,14.29,0.68,-13.36,-5.110000000000003
低流动性－中波动,NTRB,62.98365431255789,72358.99722576141,7.2413721662925035,-25.41966814878783,-7.061533680068132,1202,4,0.0,0.0,-17.64,-21.026199999999996
