screen,symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
复利；至少20笔交易；按盈利因子降序,TROO,data/nasdaq_10y/TROO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,4026.67,-5973.33,12.2,-2.088,7.853,-3.468,2.264,0.318,-60.2,1.78,16.471,-10.476,2778.82,8752.12
复利；至少20笔交易；按盈利因子降序,FENC,data/nasdaq_10y/FENC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,46,10000,5453.0,-4547.0,17.39,-1.27,3.587,-2.293,1.565,0.316,-44.36,2.15,10.49,-8.577,2098.25,6645.22
复利；至少20笔交易；按盈利因子降序,OPXS,data/nasdaq_10y/OPXS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,5504.73,-4495.27,11.63,-1.317,6.179,-2.303,2.683,0.316,-43.83,2.28,15.458,-7.692,2078.55,6573.78
复利；至少20笔交易；按盈利因子降序,VERI,data/nasdaq_10y/VERI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,5090.16,-4909.84,10.81,-1.609,11.148,-3.155,3.533,0.316,-42.96,1.92,18.487,-22.152,2269.83,7179.66
复利；至少20笔交易；按盈利因子降序,SLS,data/nasdaq_10y/SLS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,4296.95,-5703.05,9.68,-2.436,10.917,-3.867,2.823,0.315,-56.15,1.74,14.136,-26.0,2620.45,8323.51
复利；至少20笔交易；按盈利因子降序,JMSB,data/nasdaq_10y/JMSB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,7799.31,-2200.69,26.67,-0.81,1.531,-1.661,0.921,0.314,-23.08,3.17,3.958,-3.303,1005.79,3206.51
复利；至少20笔交易；按盈利因子降序,PROP,data/nasdaq_10y/PROP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,5168.9,-4831.1,5.0,-1.999,53.005,-4.894,10.831,0.314,-57.38,1.75,53.005,-44.444,2213.8,7044.91
复利；至少20笔交易；按盈利因子降序,PZZA,data/nasdaq_10y/PZZA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,5934.97,-4065.03,16.28,-1.182,3.021,-1.999,1.511,0.312,-45.23,2.63,8.357,-4.486,1840.45,5905.63
复利；至少20笔交易；按盈利因子降序,SSNC,data/nasdaq_10y/SSNC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,7184.59,-2815.41,30.56,-0.881,1.674,-2.005,0.835,0.312,-35.02,3.53,12.01,-3.868,1275.23,4090.77
复利；至少20笔交易；按盈利因子降序,ELSE,data/nasdaq_10y/ELSE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,6676.95,-3323.05,17.86,-1.394,3.539,-2.466,1.435,0.312,-32.66,2.14,8.007,-7.011,1510.04,4833.12
复利；至少20笔交易；按盈利因子降序,HNNA,data/nasdaq_10y/HNNA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,6096.3,-3903.7,16.28,-1.114,3.349,-1.982,1.689,0.309,-37.79,2.37,8.834,-6.599,1742.12,5645.72
复利；至少20笔交易；按盈利因子降序,HIND,data/nasdaq_10y/HIND.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,4822.74,-5177.26,6.9,-2.188,16.915,-3.603,4.695,0.308,-54.29,1.72,26.168,-26.994,2306.66,7483.97
复利；至少20笔交易；按盈利因子降序,TRVI,data/nasdaq_10y/TRVI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,5642.74,-4357.26,9.09,-1.636,7.104,-2.51,2.831,0.306,-49.16,1.76,17.914,-13.75,1917.05,6274.38
复利；至少20笔交易；按盈利因子降序,CALM,data/nasdaq_10y/CALM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,6928.6,-3071.4,28.21,-0.919,1.403,-1.831,0.766,0.305,-32.32,3.05,4.468,-4.837,1347.53,4418.91
复利；至少20笔交易；按盈利因子降序,ARTL,data/nasdaq_10y/ARTL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,6578.94,-3421.06,12.0,-1.592,7.439,-2.824,2.634,0.305,-34.18,1.92,9.524,-8.745,1504.6,4925.69
复利；至少20笔交易；按盈利因子降序,ORKA,data/nasdaq_10y/ORKA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,5439.59,-4560.41,19.23,-1.144,2.641,-2.045,1.291,0.304,-44.49,2.1,5.579,-3.509,1989.45,6549.82
复利；至少20笔交易；按盈利因子降序,UMBF,data/nasdaq_10y/UMBF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,6998.36,-3001.64,25.0,-0.967,1.749,-1.872,0.934,0.304,-35.54,3.22,4.11,-5.959,1308.14,4309.79
复利；至少20笔交易；按盈利因子降序,CCAP,data/nasdaq_10y/CCAP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,8418.85,-1581.15,35.0,-0.842,1.037,-1.854,0.559,0.304,-16.25,3.2,2.57,-4.234,691.3,2272.42
复利；至少20笔交易；按盈利因子降序,FTEK,data/nasdaq_10y/FTEK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,5598.61,-4401.39,14.29,-1.341,3.627,-2.169,1.672,0.3,-47.2,2.0,10.204,-7.143,1885.77,6287.06
复利；至少20笔交易；按盈利因子降序,SCNX,data/nasdaq_10y/SCNX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,5408.21,-4591.79,3.57,-1.849,38.22,-3.333,11.466,0.3,-35.59,2.21,38.22,-20.0,1969.46,6561.27
复利；至少20笔交易；按盈利因子降序,CYTK,data/nasdaq_10y/CYTK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,4728.17,-5271.83,15.38,-1.396,3.606,-2.306,1.564,0.299,-51.75,2.4,7.647,-8.564,2249.25,7521.11
复利；至少20笔交易；按盈利因子降序,CMPR,data/nasdaq_10y/CMPR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,6009.93,-3990.07,30.77,-1.231,1.918,-2.631,0.729,0.295,-47.13,3.05,8.226,-17.163,1672.33,5662.36
复利；至少20笔交易；按盈利因子降序,OPRX,data/nasdaq_10y/OPRX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,46,10000,5634.06,-4365.94,19.57,-1.208,2.803,-2.183,1.284,0.294,-45.04,2.35,9.586,-7.143,1820.8,6186.71
复利；至少20笔交易；按盈利因子降序,PLUR,data/nasdaq_10y/PLUR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,5458.7,-4541.3,10.53,-1.529,5.762,-2.387,2.414,0.293,-46.12,1.74,14.653,-5.714,1879.98,6421.26
复利；至少20笔交易；按盈利因子降序,SBFG,data/nasdaq_10y/SBFG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,6796.08,-3203.92,17.14,-1.067,2.941,-1.896,1.551,0.292,-39.1,2.51,10.54,-5.021,1322.3,4526.28
复利；至少20笔交易；按盈利因子降序,NGNE,data/nasdaq_10y/NGNE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,5337.03,-4662.97,13.33,-1.306,5.704,-2.384,2.393,0.289,-49.57,1.96,17.17,-13.567,1893.75,6556.73
复利；至少20笔交易；按盈利因子降序,VRME,data/nasdaq_10y/VRME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,6310.65,-3689.35,12.5,-1.401,4.186,-2.199,1.903,0.289,-35.95,2.06,7.12,-4.848,1501.7,5191.17
复利；至少20笔交易；按盈利因子降序,DTST,data/nasdaq_10y/DTST.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,21,10000,7528.62,-2471.38,14.29,-1.317,3.842,-2.177,1.765,0.289,-22.83,2.19,6.707,-3.571,1002.45,3473.83
复利；至少20笔交易；按盈利因子降序,KTCC,data/nasdaq_10y/KTCC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,5619.36,-4380.64,12.5,-1.357,5.671,-2.361,2.402,0.287,-42.66,2.3,20.879,-7.221,1763.42,6144.07
复利；至少20笔交易；按盈利因子降序,ARDX,data/nasdaq_10y/ARDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,4885.05,-5114.95,9.3,-1.589,6.322,-2.401,2.634,0.284,-56.96,2.28,15.484,-10.377,2030.57,7145.46
复利；至少20笔交易；按盈利因子降序,BL,data/nasdaq_10y/BL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,5929.23,-4070.77,20.93,-1.178,2.288,-2.095,1.092,0.283,-42.15,2.88,7.696,-9.241,1605.08,5675.85
复利；至少20笔交易；按盈利因子降序,ERNA,data/nasdaq_10y/ERNA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,4784.63,-5215.37,12.12,-2.09,7.977,-3.478,2.293,0.282,-53.92,1.67,19.844,-10.884,2047.2,7262.57
复利；至少20笔交易；按盈利因子降序,PCRX,data/nasdaq_10y/PCRX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,56,10000,3005.91,-6994.09,23.21,-1.821,3.194,-3.337,0.957,0.281,-72.91,2.75,10.373,-45.858,2728.71,9722.81
复利；至少20笔交易；按盈利因子降序,IMTE,data/nasdaq_10y/IMTE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,4858.36,-5141.64,11.11,-1.913,6.215,-2.929,2.122,0.281,-52.39,1.83,16.135,-10.0,2010.74,7152.41
复利；至少20笔交易；按盈利因子降序,WSBF,data/nasdaq_10y/WSBF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,7935.93,-2064.07,20.0,-0.755,1.639,-1.354,1.211,0.28,-24.35,3.37,3.864,-2.973,803.04,2867.21
复利；至少20笔交易；按盈利因子降序,RGCO,data/nasdaq_10y/RGCO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,7771.76,-2228.24,19.23,-0.948,2.332,-1.729,1.348,0.28,-25.91,2.81,4.769,-2.618,865.78,3094.06
复利；至少20笔交易；按盈利因子降序,OESX,data/nasdaq_10y/OESX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,4341.48,-5658.52,15.38,-1.539,3.737,-2.498,1.496,0.279,-55.7,1.96,17.978,-7.477,2187.8,7846.36
复利；至少20笔交易；按盈利因子降序,GYRE,data/nasdaq_10y/GYRE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,5159.01,-4840.99,13.33,-1.431,4.01,-2.268,1.768,0.279,-50.92,1.82,8.407,-6.352,1874.42,6715.35
复利；至少20笔交易；按盈利因子降序,OMEX,data/nasdaq_10y/OMEX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,786.81,-9213.19,15.38,-3.271,6.631,-5.071,1.308,0.278,-92.6,2.69,15.412,-87.961,3539.65,12752.85
复利；至少20笔交易；按盈利因子降序,SINT,data/nasdaq_10y/SINT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,4276.99,-5723.01,6.67,-2.431,16.81,-3.805,4.418,0.277,-56.36,1.5,33.099,-30.882,2187.79,7910.82
复利；至少20笔交易；按盈利因子降序,INO,data/nasdaq_10y/INO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,6443.64,-3556.36,22.22,-1.189,2.187,-2.153,1.016,0.275,-34.25,2.25,5.755,-8.0,1351.35,4907.77
复利；至少20笔交易；按盈利因子降序,PBHC,data/nasdaq_10y/PBHC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,7564.85,-2435.15,24.0,-1.091,1.763,-1.993,0.885,0.275,-22.65,2.96,4.054,-4.091,924.1,3359.18
复利；至少20笔交易；按盈利因子降序,FIEE,data/nasdaq_10y/FIEE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,4912.79,-5087.21,13.79,-2.274,6.935,-3.748,1.85,0.274,-51.94,1.86,12.727,-17.204,1921.97,7009.18
复利；至少20笔交易；按盈利因子降序,MDXG,data/nasdaq_10y/MDXG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,55,10000,4418.12,-5581.88,16.36,-1.42,3.87,-2.455,1.576,0.273,-61.47,2.56,11.745,-10.465,2091.1,7672.99
复利；至少20笔交易；按盈利因子降序,FISV,data/nasdaq_10y/FISV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,5030.98,-4969.02,27.59,-1.867,2.536,-3.544,0.715,0.273,-49.29,3.59,8.644,-43.633,1867.75,6836.65
复利；至少20笔交易；按盈利因子降序,TNXP,data/nasdaq_10y/TNXP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,6377.49,-3622.51,10.34,-1.455,8.402,-2.593,3.241,0.273,-47.46,1.93,14.843,-11.311,1363.25,4985.7
复利；至少20笔交易；按盈利因子降序,STIM,data/nasdaq_10y/STIM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,6972.53,-3027.47,10.71,-1.248,5.319,-2.036,2.612,0.272,-32.38,1.68,9.561,-3.344,1128.92,4156.41
复利；至少20笔交易；按盈利因子降序,ABUS,data/nasdaq_10y/ABUS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,5955.38,-4044.62,10.0,-1.257,5.336,-1.989,2.683,0.271,-40.46,2.15,9.046,-5.863,1503.58,5548.18
复利；至少20笔交易；按盈利因子降序,IPWR,data/nasdaq_10y/IPWR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,6180.08,-3819.92,9.09,-1.412,6.411,-2.194,2.922,0.271,-36.94,1.97,8.058,-5.768,1420.62,5240.36
复利；至少20笔交易；按盈利因子降序,TXG,data/nasdaq_10y/TXG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,5551.32,-4448.68,18.75,-1.686,3.332,-2.844,1.171,0.269,-43.35,2.16,5.692,-25.659,1640.66,6089.39
复利；至少20笔交易；按盈利因子降序,RGP,data/nasdaq_10y/RGP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,34,10000,6721.25,-3278.75,20.59,-1.142,2.183,-2.004,1.089,0.268,-34.24,2.97,6.801,-3.848,1202.86,4481.62
复利；至少20笔交易；按盈利因子降序,RIME,data/nasdaq_10y/RIME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,21,10000,6260.08,-3739.92,9.52,-2.123,7.852,-3.173,2.475,0.267,-37.4,2.52,12.0,-7.843,1364.19,5104.11
复利；至少20笔交易；按盈利因子降序,CZNC,data/nasdaq_10y/CZNC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,7128.84,-2871.16,19.44,-0.925,1.574,-1.528,1.03,0.261,-29.44,2.69,3.585,-2.34,1012.13,3883.4
复利；至少20笔交易；按盈利因子降序,CRVS,data/nasdaq_10y/CRVS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,6209.23,-3790.77,14.29,-1.651,4.07,-2.604,1.563,0.261,-38.58,1.68,7.333,-6.767,1340.55,5131.31
复利；至少20笔交易；按盈利因子降序,AQMS,data/nasdaq_10y/AQMS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,6499.1,-3500.9,10.0,-1.404,4.653,-2.077,2.24,0.259,-37.69,1.37,6.612,-3.72,1223.93,4724.85
复利；至少20笔交易；按盈利因子降序,ALKS,data/nasdaq_10y/ALKS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,5323.09,-4676.91,21.28,-1.29,2.61,-2.344,1.113,0.256,-47.46,2.72,5.854,-14.024,1609.26,6286.16
复利；至少20笔交易；按盈利因子降序,IDN,data/nasdaq_10y/IDN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,5435.31,-4564.69,10.0,-1.482,5.055,-2.209,2.289,0.256,-44.54,1.82,8.407,-5.238,1571.98,6136.59
复利；至少20笔交易；按盈利因子降序,IEP,data/nasdaq_10y/IEP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,5740.18,-4259.82,30.0,-1.323,1.39,-2.486,0.559,0.256,-41.43,3.58,4.179,-14.81,1462.29,5722.21
复利；至少20笔交易；按盈利因子降序,SCKT,data/nasdaq_10y/SCKT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,4663.8,-5336.2,14.29,-2.091,3.952,-3.098,1.276,0.256,-56.31,2.26,10.116,-11.628,1834.58,7170.84
复利；至少20笔交易；按盈利因子降序,BEEM,data/nasdaq_10y/BEEM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,5066.26,-4933.74,13.16,-1.707,5.128,-2.743,1.87,0.255,-48.3,1.76,11.919,-12.077,1691.07,6624.79
复利；至少20笔交易；按盈利因子降序,TELA,data/nasdaq_10y/TELA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,6541.07,-3458.93,7.69,-1.53,10.091,-2.499,4.039,0.251,-42.82,1.54,19.108,-8.759,1156.81,4615.67
复利；至少20笔交易；按盈利因子降序,IMNN,data/nasdaq_10y/IMNN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,5979.28,-4020.72,6.67,-1.655,7.429,-2.304,3.224,0.25,-42.97,1.63,13.669,-6.429,1337.17,5357.85
复利；至少20笔交易；按盈利因子降序,HURN,data/nasdaq_10y/HURN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,5994.12,-4005.88,25.58,-1.147,1.615,-2.096,0.771,0.248,-39.37,3.23,6.338,-12.271,1321.14,5326.9
复利；至少20笔交易；按盈利因子降序,BBGI,data/nasdaq_10y/BBGI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,51,10000,4374.92,-5625.08,11.76,-1.573,3.819,-2.292,1.667,0.245,-56.6,1.92,8.416,-8.434,1825.93,7451.06
复利；至少20笔交易；按盈利因子降序,TTWO,data/nasdaq_10y/TTWO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,55,10000,4814.43,-5185.57,25.45,-1.296,1.664,-2.307,0.721,0.244,-55.58,3.18,3.394,-9.191,1673.91,6859.5
复利；至少20笔交易；按盈利因子降序,AIOT,data/nasdaq_10y/AIOT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,5785.32,-4214.68,9.52,-1.262,4.718,-1.891,2.494,0.239,-40.97,1.95,13.333,-4.496,1323.21,5537.92
复利；至少20笔交易；按盈利因子降序,SUNE,data/nasdaq_10y/SUNE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,5852.29,-4147.71,17.86,-1.839,3.093,-2.911,1.063,0.237,-40.28,2.32,6.294,-12.794,1285.59,5433.32
复利；至少20笔交易；按盈利因子降序,ACMR,data/nasdaq_10y/ACMR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,6175.25,-3824.75,14.29,-1.66,4.342,-2.66,1.632,0.236,-36.99,1.82,6.94,-10.347,1183.67,5008.4
复利；至少20笔交易；按盈利因子降序,CCCC,data/nasdaq_10y/CCCC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,23,10000,6920.46,-3079.54,8.7,-1.552,6.227,-2.293,2.716,0.236,-29.38,1.87,7.692,-7.127,950.76,4030.26
复利；至少20笔交易；按盈利因子降序,HAS,data/nasdaq_10y/HAS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,6904.54,-3095.46,18.75,-1.133,2.033,-1.864,1.09,0.234,-30.48,2.91,3.265,-4.868,946.18,4041.71
复利；至少20笔交易；按盈利因子降序,SGRP,data/nasdaq_10y/SGRP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,5297.23,-4702.77,11.43,-1.759,3.79,-2.475,1.531,0.23,-49.43,2.03,11.957,-7.273,1402.23,6105.04
复利；至少20笔交易；按盈利因子降序,SPFI,data/nasdaq_10y/SPFI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,7402.98,-2597.02,19.23,-1.136,1.891,-1.857,1.019,0.229,-24.46,2.81,2.31,-4.362,770.34,3367.36
复利；至少20笔交易；按盈利因子降序,CRSR,data/nasdaq_10y/CRSR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,6794.36,-3205.64,12.0,-1.491,4.629,-2.326,1.99,0.229,-31.72,2.08,10.038,-6.19,950.73,4156.37
复利；至少20笔交易；按盈利因子降序,BOTJ,data/nasdaq_10y/BOTJ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,6162.56,-3837.44,21.05,-1.241,1.914,-2.083,0.919,0.228,-37.84,2.66,4.094,-7.348,1130.56,4968.14
复利；至少20笔交易；按盈利因子降序,LCID,data/nasdaq_10y/LCID.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,6043.04,-3956.96,11.11,-1.814,4.165,-2.561,1.627,0.228,-42.48,1.52,8.732,-6.698,1168.68,5125.66
复利；至少20笔交易；按盈利因子降序,EZGO,data/nasdaq_10y/EZGO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,21,10000,6607.08,-3392.92,4.76,-1.872,16.312,-2.781,5.866,0.227,-37.7,1.52,16.312,-5.782,995.94,4388.76
复利；至少20笔交易；按盈利因子降序,SEER,data/nasdaq_10y/SEER.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,23,10000,6798.1,-3201.9,13.04,-1.634,3.239,-2.365,1.37,0.226,-36.06,2.0,6.317,-7.739,936.25,4138.06
复利；至少20笔交易；按盈利因子降序,BKYI,data/nasdaq_10y/BKYI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,6833.92,-3166.08,15.0,-1.811,4.116,-2.857,1.44,0.226,-30.27,1.85,8.807,-13.333,926.16,4092.36
复利；至少20笔交易；按盈利因子降序,NUWE,data/nasdaq_10y/NUWE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,5960.45,-4039.55,12.0,-1.967,5.713,-3.015,1.895,0.22,-31.57,1.68,11.0,-12.903,1141.02,5180.62
复利；至少20笔交易；按盈利因子降序,RXT,data/nasdaq_10y/RXT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,22,10000,7245.07,-2754.93,18.18,-1.432,2.18,-2.235,0.976,0.22,-26.07,2.18,5.424,-5.202,776.0,3531.09
复利；至少20笔交易；按盈利因子降序,TULP,data/nasdaq_10y/TULP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,44,10000,4364.3,-5635.7,4.55,-1.789,13.904,-2.537,5.481,0.218,-55.47,1.84,22.769,-6.215,1571.77,7207.45
复利；至少20笔交易；按盈利因子降序,MGTX,data/nasdaq_10y/MGTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,5947.71,-4052.29,13.89,-1.411,3.242,-2.161,1.5,0.217,-39.31,2.08,5.871,-6.522,1122.08,5174.35
复利；至少20笔交易；按盈利因子降序,SDGR,data/nasdaq_10y/SDGR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,6923.7,-3076.3,8.33,-1.498,4.982,-2.088,2.387,0.217,-29.35,1.67,7.681,-3.231,851.01,3927.26
复利；至少20笔交易；按盈利因子降序,WAFU,data/nasdaq_10y/WAFU.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,6869.43,-3130.57,8.33,-1.511,5.518,-2.15,2.566,0.217,-29.9,1.96,10.952,-6.114,866.66,3997.14
复利；至少20笔交易；按盈利因子降序,RARE,data/nasdaq_10y/RARE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,54,10000,2961.51,-7038.49,16.67,-1.984,2.991,-2.979,1.004,0.215,-71.24,2.54,6.849,-42.221,1931.02,8969.52
复利；至少20笔交易；按盈利因子降序,VUZI,data/nasdaq_10y/VUZI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,5510.77,-4489.23,14.63,-1.407,3.2,-2.196,1.457,0.215,-51.27,1.76,12.016,-8.937,1231.55,5720.81
复利；至少20笔交易；按盈利因子降序,AKAM,data/nasdaq_10y/AKAM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,5808.01,-4191.99,20.0,-1.491,2.287,-2.435,0.939,0.215,-42.26,3.63,4.804,-12.687,1150.32,5342.25
复利；至少20笔交易；按盈利因子降序,TPST,data/nasdaq_10y/TPST.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,4516.29,-5483.71,11.63,-1.788,3.895,-2.536,1.536,0.213,-53.92,1.88,6.618,-14.329,1484.78,6968.48
复利；至少20笔交易；按盈利因子降序,CERT,data/nasdaq_10y/CERT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,23,10000,7162.23,-2837.77,17.39,-1.415,2.576,-2.255,1.142,0.212,-30.12,2.52,5.81,-4.912,761.49,3599.27
复利；至少20笔交易；按盈利因子降序,UONE,data/nasdaq_10y/UONE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,5768.48,-4231.52,10.0,-1.77,5.474,-2.575,2.126,0.211,-41.45,1.83,11.429,-7.895,1134.93,5366.48
复利；至少20笔交易；按盈利因子降序,IXHL,data/nasdaq_10y/IXHL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,21,10000,3692.32,-6307.68,19.05,-4.094,4.567,-6.131,0.745,0.211,-63.44,1.95,7.256,-39.632,1691.2,7998.84
复利；至少20笔交易；按盈利因子降序,SLSN,data/nasdaq_10y/SLSN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,3176.91,-6823.09,12.12,-3.028,11.288,-5.003,2.256,0.208,-65.79,1.88,17.555,-30.208,1789.47,8612.58
复利；至少20笔交易；按盈利因子降序,ADIL,data/nasdaq_10y/ADIL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,6103.83,-3896.17,8.0,-1.907,6.453,-2.633,2.45,0.205,-35.44,1.6,10.274,-8.867,1005.7,4901.89
复利；至少20笔交易；按盈利因子降序,NTGR,data/nasdaq_10y/NTGR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,5160.85,-4839.15,19.15,-1.371,1.88,-2.141,0.878,0.204,-48.02,2.77,6.981,-7.28,1242.87,6081.97
复利；至少20笔交易；按盈利因子降序,JANX,data/nasdaq_10y/JANX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,6624.49,-3375.51,3.85,-1.533,12.447,-2.092,5.95,0.204,-32.4,1.5,12.447,-4.886,864.36,4239.83
复利；至少20笔交易；按盈利因子降序,BOXL,data/nasdaq_10y/BOXL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,5939.28,-4060.72,8.0,-1.972,7.777,-2.819,2.759,0.203,-34.93,2.12,13.643,-13.284,1031.59,5092.27
